,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
231,a_1|participant_id[18],0.632,0.14,0.377,0.891,0.005,0.003,898.0,865.0,
232,a_1|participant_id[19],0.375,0.138,0.125,0.639,0.005,0.003,932.0,982.0,
233,a_1|participant_id[20],0.491,0.25,0.018,0.926,0.008,0.006,1005.0,972.0,
234,a_1|participant_id[21],0.337,0.141,0.082,0.602,0.005,0.003,898.0,1023.0,
235,a_1|participant_id[22],0.387,0.14,0.127,0.653,0.005,0.003,859.0,878.0,
236,a_1|participant_id[23],0.034,0.141,-0.224,0.311,0.005,0.003,947.0,1023.0,
237,a_1|participant_id[24],0.021,0.141,-0.246,0.286,0.005,0.003,970.0,935.0,
238,a_1|participant_id[25],0.588,0.145,0.317,0.851,0.005,0.003,884.0,916.0,
239,a_1|participant_id[26],0.317,0.139,0.052,0.582,0.004,0.003,961.0,776.0,
240,a_1|participant_id[27],-0.284,0.134,-0.545,-0.028,0.004,0.003,919.0,983.0,
241,a_1|participant_id[28],0.26,0.136,-0.012,0.501,0.004,0.003,959.0,909.0,
242,a_1|participant_id[29],0.366,0.135,0.128,0.637,0.004,0.003,927.0,951.0,
243,a_1|participant_id[30],0.611,0.144,0.349,0.893,0.005,0.003,972.0,844.0,
244,a_1|participant_id[31],-0.036,0.143,-0.294,0.227,0.004,0.003,1037.0,1016.0,
245,a_1|participant_id[32],-1.036,0.168,-1.364,-0.727,0.005,0.004,1025.0,944.0,
246,a_1|participant_id[33],-0.694,0.153,-0.978,-0.407,0.005,0.003,1000.0,947.0,
247,a_1|participant_id[34],-0.826,0.162,-1.13,-0.514,0.005,0.003,1090.0,972.0,
248,a_1|participant_id[35],0.297,0.139,0.025,0.548,0.005,0.003,952.0,942.0,
249,a_1|participant_id[36],0.488,0.138,0.239,0.758,0.005,0.003,900.0,839.0,
250,a_1|participant_id[37],-0.126,0.144,-0.403,0.148,0.004,0.003,1037.0,948.0,
251,a_1|participant_id[38],-0.05,0.14,-0.321,0.21,0.005,0.003,952.0,909.0,
252,a_1|participant_id[39],-0.444,0.139,-0.689,-0.167,0.005,0.003,966.0,988.0,
253,a_1|participant_id[40],0.458,0.142,0.18,0.713,0.005,0.003,909.0,988.0,
254,a_1|participant_id[41],0.387,0.138,0.133,0.659,0.005,0.003,911.0,1023.0,
255,a_1|participant_id[42],0.48,0.141,0.218,0.734,0.005,0.003,935.0,984.0,
256,a_1|participant_id[43],-0.488,0.151,-0.767,-0.21,0.005,0.003,1017.0,980.0,
257,a_1|participant_id[44],0.434,0.139,0.149,0.678,0.005,0.003,925.0,992.0,
258,a_1|participant_id[45],0.164,0.138,-0.081,0.432,0.004,0.003,977.0,882.0,
259,a_1|participant_id[46],0.329,0.139,0.049,0.566,0.005,0.003,911.0,871.0,
260,a_1|participant_id[47],0.431,0.14,0.171,0.693,0.005,0.003,951.0,934.0,
261,a_1|participant_id[48],0.603,0.145,0.339,0.879,0.005,0.003,914.0,1024.0,
262,a_1|participant_id[49],0.589,0.143,0.325,0.86,0.005,0.003,952.0,854.0,
263,a_1|participant_id[50],-0.355,0.146,-0.642,-0.091,0.005,0.003,996.0,923.0,
264,a_1|participant_id[51],0.274,0.14,0.018,0.53,0.005,0.003,934.0,811.0,
265,a_1|participant_id[52],0.531,0.138,0.266,0.773,0.004,0.003,940.0,880.0,
266,a_1|participant_id[53],0.446,0.139,0.167,0.695,0.005,0.003,921.0,850.0,
267,a_1|participant_id[54],0.352,0.14,0.101,0.636,0.005,0.003,945.0,896.0,
268,a_1|participant_id[55],0.01,0.137,-0.229,0.283,0.005,0.003,909.0,917.0,
269,a_1|participant_id[56],0.623,0.143,0.364,0.906,0.005,0.003,908.0,1026.0,
270,a_1|participant_id[57],0.261,0.14,0.005,0.541,0.005,0.003,904.0,804.0,
271,a_1|participant_id[58],0.738,0.151,0.44,1.013,0.005,0.003,933.0,897.0,
272,a_1|participant_id[59],-0.054,0.139,-0.309,0.219,0.004,0.003,965.0,823.0,
273,a_1|participant_id[60],0.345,0.142,0.077,0.611,0.005,0.003,897.0,984.0,
274,a_1|participant_id[61],-0.311,0.143,-0.582,-0.046,0.005,0.003,934.0,994.0,
275,a_1|participant_id[62],0.457,0.139,0.208,0.736,0.005,0.003,913.0,944.0,
276,a_1|participant_id[63],0.147,0.135,-0.078,0.427,0.004,0.003,956.0,882.0,
277,a_1|participant_id[64],0.175,0.136,-0.087,0.421,0.004,0.003,929.0,1024.0,
278,a_1|participant_id[65],0.716,0.146,0.455,1.004,0.005,0.003,876.0,911.0,
279,a_1|participant_id[66],0.35,0.155,0.064,0.641,0.005,0.004,948.0,937.0,
280,a_1|participant_id[67],0.504,0.138,0.265,0.774,0.005,0.003,900.0,951.0,
281,a_1|participant_id[68],0.014,0.14,-0.244,0.257,0.004,0.003,1010.0,823.0,
282,a_1|participant_id[69],-0.118,0.165,-0.42,0.189,0.005,0.004,981.0,941.0,
283,z_1|participant_id_mu,-0.009,0.3,-0.554,0.554,0.01,0.007,925.0,905.0,
284,beta_1|participant_id[1],0.099,0.146,-0.12,0.427,0.005,0.003,1072.0,936.0,
285,beta_1|participant_id[2],-0.016,0.142,-0.332,0.212,0.005,0.003,897.0,898.0,
286,beta_1|participant_id[3],-0.02,0.141,-0.304,0.228,0.005,0.003,850.0,812.0,
287,beta_1|participant_id[4],0.041,0.134,-0.187,0.331,0.004,0.003,1037.0,906.0,
288,beta_1|participant_id[5],-0.096,0.156,-0.434,0.14,0.005,0.004,1015.0,875.0,
289,beta_1|participant_id[6],0.017,0.141,-0.258,0.274,0.004,0.003,1053.0,931.0,
290,beta_1|participant_id[7],0.046,0.129,-0.2,0.271,0.004,0.003,930.0,858.0,
291,beta_1|participant_id[8],-0.086,0.16,-0.413,0.164,0.005,0.004,984.0,698.0,
292,beta_1|participant_id[9],-0.023,0.145,-0.285,0.243,0.005,0.004,860.0,769.0,
293,beta_1|participant_id[10],-0.048,0.142,-0.35,0.195,0.004,0.003,1019.0,945.0,
294,beta_1|participant_id[11],0.021,0.122,-0.236,0.243,0.004,0.003,907.0,945.0,
295,beta_1|participant_id[12],-0.14,0.166,-0.44,0.084,0.005,0.004,1069.0,1024.0,
296,beta_1|participant_id[13],0.004,0.141,-0.283,0.252,0.004,0.003,1030.0,1070.0,
297,beta_1|participant_id[14],-0.04,0.138,-0.324,0.23,0.005,0.003,904.0,982.0,
298,beta_1|participant_id[15],-0.014,0.142,-0.294,0.251,0.005,0.003,925.0,948.0,
299,beta_1|participant_id[16],0.036,0.13,-0.205,0.283,0.004,0.003,1130.0,902.0,
300,beta_1|participant_id[17],0.012,0.132,-0.215,0.281,0.004,0.003,1050.0,843.0,
301,beta_1|participant_id[18],-0.093,0.156,-0.418,0.153,0.005,0.004,1025.0,973.0,
302,beta_1|participant_id[19],-0.008,0.135,-0.276,0.239,0.004,0.003,951.0,944.0,
303,beta_1|participant_id[20],0.003,0.143,-0.242,0.292,0.005,0.003,957.0,750.0,
304,beta_1|participant_id[21],0.005,0.132,-0.254,0.257,0.004,0.003,886.0,820.0,
305,beta_1|participant_id[22],-0.018,0.146,-0.297,0.239,0.005,0.003,990.0,917.0,
306,beta_1|participant_id[23],0.032,0.133,-0.183,0.301,0.004,0.003,930.0,990.0,
307,beta_1|participant_id[24],0.035,0.139,-0.184,0.352,0.005,0.003,924.0,914.0,
308,beta_1|participant_id[25],-0.073,0.147,-0.33,0.169,0.005,0.003,1008.0,909.0,
309,beta_1|participant_id[26],0.026,0.127,-0.187,0.316,0.004,0.003,897.0,915.0,
310,beta_1|participant_id[27],0.04,0.14,-0.194,0.326,0.004,0.003,1003.0,975.0,
311,beta_1|participant_id[28],0.038,0.143,-0.199,0.329,0.005,0.004,839.0,912.0,
312,beta_1|participant_id[29],-0.003,0.125,-0.27,0.233,0.004,0.003,1001.0,850.0,
313,beta_1|participant_id[30],-0.116,0.165,-0.428,0.142,0.005,0.004,1023.0,982.0,
314,beta_1|participant_id[31],0.006,0.136,-0.279,0.239,0.004,0.003,1018.0,812.0,
315,beta_1|participant_id[32],-0.082,0.15,-0.369,0.165,0.005,0.003,1037.0,1072.0,
316,beta_1|participant_id[33],-0.006,0.137,-0.235,0.276,0.004,0.003,1003.0,909.0,
317,beta_1|participant_id[34],-0.049,0.138,-0.338,0.16,0.004,0.003,990.0,908.0,
318,beta_1|participant_id[35],0.03,0.136,-0.223,0.284,0.004,0.003,1006.0,920.0,
319,beta_1|participant_id[36],-0.041,0.143,-0.304,0.229,0.005,0.003,871.0,885.0,
320,beta_1|participant_id[37],0.089,0.164,-0.185,0.408,0.005,0.004,1034.0,850.0,
321,beta_1|participant_id[38],0.081,0.143,-0.17,0.337,0.004,0.003,992.0,793.0,
322,beta_1|participant_id[39],-0.011,0.138,-0.286,0.223,0.004,0.003,1018.0,897.0,
323,beta_1|participant_id[40],-0.056,0.137,-0.325,0.185,0.004,0.003,1011.0,974.0,
324,beta_1|participant_id[41],-0.005,0.125,-0.244,0.243,0.004,0.003,922.0,905.0,
325,beta_1|participant_id[42],-0.007,0.123,-0.266,0.203,0.004,0.003,940.0,820.0,
326,beta_1|participant_id[43],0.003,0.14,-0.245,0.298,0.005,0.003,959.0,1069.0,
327,beta_1|participant_id[44],0.008,0.131,-0.222,0.275,0.004,0.003,1019.0,937.0,
328,beta_1|participant_id[45],0.044,0.138,-0.208,0.301,0.005,0.003,978.0,792.0,
329,beta_1|participant_id[46],0.027,0.14,-0.234,0.3,0.004,0.003,1023.0,845.0,
330,beta_1|participant_id[47],-0.017,0.133,-0.26,0.23,0.004,0.003,929.0,1026.0,
331,beta_1|participant_id[48],-0.104,0.164,-0.43,0.181,0.005,0.004,1055.0,963.0,
332,beta_1|participant_id[49],-0.067,0.147,-0.34,0.193,0.005,0.003,1029.0,941.0,
333,beta_1|participant_id[50],0.018,0.13,-0.256,0.254,0.004,0.003,959.0,983.0,
334,beta_1|participant_id[51],0.023,0.146,-0.213,0.317,0.005,0.003,1043.0,871.0,
335,beta_1|participant_id[52],-0.049,0.139,-0.334,0.17,0.005,0.003,925.0,881.0,
336,beta_1|participant_id[53],0.014,0.13,-0.254,0.239,0.004,0.003,1020.0,990.0,
337,beta_1|participant_id[54],0.005,0.132,-0.258,0.26,0.004,0.003,1091.0,938.0,
338,beta_1|participant_id[55],0.052,0.137,-0.197,0.304,0.004,0.003,938.0,981.0,
339,beta_1|participant_id[56],-0.087,0.151,-0.399,0.149,0.005,0.003,952.0,983.0,
340,beta_1|participant_id[57],0.044,0.128,-0.22,0.294,0.004,0.003,1129.0,1121.0,
341,beta_1|participant_id[58],-0.194,0.205,-0.599,0.074,0.006,0.004,1139.0,983.0,
342,beta_1|participant_id[59],0.049,0.137,-0.185,0.315,0.004,0.003,1025.0,1013.0,
343,beta_1|participant_id[60],-0.008,0.135,-0.288,0.248,0.004,0.003,989.0,1026.0,
344,beta_1|participant_id[61],0.043,0.132,-0.194,0.279,0.004,0.003,975.0,1017.0,
345,beta_1|participant_id[62],-0.063,0.141,-0.341,0.147,0.005,0.003,866.0,906.0,
346,beta_1|participant_id[63],0.052,0.138,-0.164,0.334,0.005,0.003,814.0,983.0,
347,beta_1|participant_id[64],0.031,0.135,-0.196,0.318,0.004,0.003,900.0,993.0,
348,beta_1|participant_id[65],-0.103,0.155,-0.403,0.137,0.005,0.003,1055.0,1071.0,
349,beta_1|participant_id[66],0.018,0.136,-0.241,0.289,0.004,0.003,979.0,752.0,
350,beta_1|participant_id[67],0.025,0.128,-0.23,0.284,0.004,0.003,838.0,952.0,
351,beta_1|participant_id[68],0.036,0.135,-0.254,0.287,0.005,0.004,759.0,942.0,
352,beta_1|participant_id[69],0.044,0.132,-0.208,0.3,0.004,0.003,971.0,982.0,
353,z_1|participant_id_sigma,0.389,0.033,0.332,0.456,0.001,0.001,959.0,909.0,
354,t_1|participant_id_offset[1],-1.817,0.839,-3.372,-0.272,0.027,0.019,994.0,1071.0,
355,t_1|participant_id_offset[2],-1.857,0.805,-3.338,-0.371,0.026,0.018,994.0,988.0,
356,t_1|participant_id_offset[3],-1.142,0.776,-2.614,0.329,0.025,0.018,971.0,789.0,
357,t_1|participant_id_offset[4],0.232,0.709,-1.14,1.398,0.023,0.016,941.0,1024.0,
358,t_1|participant_id_offset[5],-1.034,0.761,-2.285,0.531,0.026,0.018,896.0,1025.0,
359,t_1|participant_id_offset[6],-1.53,0.796,-2.928,0.046,0.026,0.019,921.0,944.0,
360,t_1|participant_id_offset[7],-3.177,0.873,-4.841,-1.543,0.029,0.021,938.0,1026.0,
361,t_1|participant_id_offset[8],-1.201,0.829,-2.641,0.307,0.027,0.019,971.0,762.0,
362,t_1|participant_id_offset[9],3.558,0.727,2.194,4.855,0.023,0.016,993.0,886.0,
363,t_1|participant_id_offset[10],3.989,0.654,2.826,5.206,0.02,0.014,1020.0,982.0,
364,t_1|participant_id_offset[11],-3.488,0.925,-5.209,-1.776,0.032,0.023,810.0,874.0,
365,t_1|participant_id_offset[12],-0.493,0.791,-2.077,0.9,0.028,0.02,807.0,981.0,
366,t_1|participant_id_offset[13],-0.189,0.869,-1.791,1.444,0.027,0.02,1017.0,979.0,
367,t_1|participant_id_offset[14],4.703,0.567,3.627,5.674,0.018,0.012,1039.0,946.0,
368,t_1|participant_id_offset[15],4.0,0.602,2.881,5.078,0.019,0.013,1039.0,898.0,
369,t_1|participant_id_offset[16],-0.703,0.767,-2.197,0.635,0.024,0.017,1012.0,921.0,
370,t_1|participant_id_offset[17],0.478,0.683,-0.774,1.724,0.022,0.015,973.0,1021.0,
371,t_1|participant_id_offset[18],-2.254,0.869,-4.084,-0.742,0.026,0.019,1098.0,951.0,
372,t_1|participant_id_offset[19],-0.102,0.75,-1.454,1.316,0.024,0.017,989.0,944.0,
373,t_1|participant_id_offset[20],-1.005,1.036,-3.032,0.705,0.033,0.023,1001.0,1060.0,
374,t_1|participant_id_offset[21],-1.767,0.807,-3.357,-0.39,0.027,0.019,905.0,898.0,
375,t_1|participant_id_offset[22],-1.544,0.784,-3.021,-0.114,0.025,0.018,965.0,1023.0,
376,t_1|participant_id_offset[23],0.666,0.841,-0.854,2.208,0.026,0.018,1035.0,909.0,
377,t_1|participant_id_offset[24],-1.566,0.802,-3.08,-0.068,0.026,0.018,947.0,904.0,
378,t_1|participant_id_offset[25],-4.029,0.907,-5.809,-2.446,0.03,0.021,927.0,938.0,
379,t_1|participant_id_offset[26],0.929,0.722,-0.381,2.318,0.024,0.017,913.0,979.0,
380,t_1|participant_id_offset[27],-0.6,0.732,-1.836,0.79,0.023,0.016,985.0,980.0,
381,t_1|participant_id_offset[28],-1.62,0.784,-3.036,-0.18,0.025,0.018,956.0,909.0,
382,t_1|participant_id_offset[29],-2.695,0.836,-4.334,-1.208,0.028,0.02,906.0,915.0,
383,t_1|participant_id_offset[30],0.74,0.772,-0.767,2.021,0.027,0.019,857.0,944.0,
384,t_1|participant_id_offset[31],-0.055,0.798,-1.746,1.224,0.025,0.018,997.0,951.0,
385,t_1|participant_id_offset[32],3.437,0.583,2.378,4.514,0.018,0.013,1011.0,998.0,
386,t_1|participant_id_offset[33],3.729,0.573,2.65,4.76,0.018,0.013,1038.0,905.0,
387,t_1|participant_id_offset[34],4.555,0.569,3.492,5.577,0.018,0.013,1005.0,1023.0,
388,t_1|participant_id_offset[35],-2.473,0.869,-3.98,-0.746,0.028,0.02,956.0,989.0,
389,t_1|participant_id_offset[36],1.357,0.683,0.03,2.55,0.022,0.016,941.0,908.0,
390,t_1|participant_id_offset[37],4.263,0.582,3.163,5.275,0.018,0.013,1020.0,1070.0,
391,t_1|participant_id_offset[38],0.304,0.699,-0.928,1.677,0.023,0.016,920.0,982.0,
392,t_1|participant_id_offset[39],-0.429,0.731,-1.771,0.978,0.023,0.016,993.0,983.0,
393,t_1|participant_id_offset[40],-1.268,0.771,-2.752,0.063,0.025,0.018,974.0,988.0,
394,t_1|participant_id_offset[41],-5.351,0.939,-7.045,-3.604,0.031,0.022,874.0,881.0,
395,t_1|participant_id_offset[42],-2.641,0.885,-4.223,-0.984,0.029,0.021,910.0,880.0,
396,t_1|participant_id_offset[43],4.02,0.577,3.025,5.115,0.018,0.013,1008.0,979.0,
397,t_1|participant_id_offset[44],-0.742,0.794,-2.182,0.668,0.026,0.018,976.0,982.0,
398,t_1|participant_id_offset[45],-1.78,0.785,-3.344,-0.417,0.026,0.018,925.0,1026.0,
399,t_1|participant_id_offset[46],-0.499,0.745,-1.828,0.971,0.024,0.017,960.0,844.0,
400,t_1|participant_id_offset[47],-0.221,0.771,-1.635,1.206,0.025,0.018,964.0,968.0,
401,t_1|participant_id_offset[48],0.326,0.696,-1.047,1.56,0.022,0.016,980.0,983.0,
402,t_1|participant_id_offset[49],-1.399,0.811,-2.747,0.219,0.026,0.018,985.0,983.0,
403,t_1|participant_id_offset[50],3.992,0.577,2.963,5.026,0.019,0.013,957.0,943.0,
404,t_1|participant_id_offset[51],-1.565,0.805,-3.102,-0.065,0.026,0.018,982.0,878.0,
405,t_1|participant_id_offset[52],-0.939,0.782,-2.396,0.417,0.025,0.017,1017.0,1021.0,
406,t_1|participant_id_offset[53],0.639,0.712,-0.77,1.901,0.023,0.016,996.0,941.0,
407,t_1|participant_id_offset[54],-1.722,0.816,-3.201,-0.156,0.026,0.018,1009.0,1069.0,
408,t_1|participant_id_offset[55],-1.961,0.831,-3.608,-0.454,0.026,0.018,1039.0,983.0,
409,t_1|participant_id_offset[56],0.42,0.834,-1.104,1.94,0.026,0.019,1057.0,954.0,
410,t_1|participant_id_offset[57],1.628,0.673,0.362,2.869,0.022,0.016,934.0,1023.0,
411,t_1|participant_id_offset[58],-0.195,0.766,-1.513,1.271,0.025,0.018,961.0,1017.0,
412,t_1|participant_id_offset[59],2.406,0.641,1.261,3.592,0.02,0.014,982.0,823.0,
413,t_1|participant_id_offset[60],-2.114,0.831,-3.566,-0.498,0.027,0.019,951.0,1023.0,
414,t_1|participant_id_offset[61],0.821,0.673,-0.494,1.926,0.021,0.015,998.0,956.0,
415,t_1|participant_id_offset[62],-3.501,0.869,-5.031,-1.93,0.028,0.02,944.0,835.0,
416,t_1|participant_id_offset[63],-1.458,0.775,-2.867,-0.057,0.025,0.018,947.0,980.0,
417,t_1|participant_id_offset[64],1.144,0.679,-0.055,2.401,0.021,0.015,1011.0,979.0,
418,t_1|participant_id_offset[65],-2.844,0.848,-4.497,-1.281,0.027,0.019,951.0,1054.0,
419,t_1|participant_id_offset[66],-1.125,0.896,-2.843,0.511,0.028,0.02,1039.0,1071.0,
420,t_1|participant_id_offset[67],-3.722,0.915,-5.255,-1.895,0.029,0.021,978.0,953.0,
421,t_1|participant_id_offset[68],0.578,0.779,-0.88,1.964,0.026,0.018,902.0,945.0,
422,t_1|participant_id_offset[69],-1.813,0.814,-3.215,-0.231,0.026,0.018,982.0,937.0,
423,a_1|participant_id_sigma,0.256,0.029,0.204,0.314,0.001,0.001,936.0,991.0,
424,v_1|participant_id_offset[1],-3.041,0.366,-3.739,-2.386,0.012,0.009,881.0,908.0,
425,v_1|participant_id_offset[2],0.036,0.317,-0.558,0.615,0.011,0.008,865.0,908.0,
426,v_1|participant_id_offset[3],-0.891,0.323,-1.441,-0.257,0.011,0.007,911.0,943.0,
427,v_1|participant_id_offset[4],0.663,0.345,-0.009,1.248,0.011,0.008,1043.0,1024.0,
428,v_1|participant_id_offset[5],1.342,0.321,0.664,1.859,0.01,0.007,991.0,1017.0,
429,v_1|participant_id_offset[6],0.942,0.427,0.142,1.738,0.013,0.009,1137.0,911.0,
430,v_1|participant_id_offset[7],1.301,0.347,0.65,1.921,0.012,0.008,899.0,982.0,
431,v_1|participant_id_offset[8],-0.335,0.345,-0.974,0.303,0.011,0.008,928.0,842.0,
432,v_1|participant_id_offset[9],-1.233,0.375,-1.891,-0.521,0.013,0.009,885.0,944.0,
433,v_1|participant_id_offset[10],0.177,0.342,-0.535,0.765,0.011,0.008,922.0,983.0,
434,v_1|participant_id_offset[11],0.192,0.313,-0.36,0.817,0.01,0.007,934.0,874.0,
435,v_1|participant_id_offset[12],-0.126,0.291,-0.696,0.405,0.009,0.007,942.0,944.0,
436,v_1|participant_id_offset[13],1.036,0.451,0.221,1.844,0.014,0.01,1066.0,806.0,
437,v_1|participant_id_offset[14],-4.4,0.399,-5.128,-3.632,0.013,0.009,933.0,894.0,
438,v_1|participant_id_offset[15],2.045,0.535,1.092,3.04,0.017,0.012,1010.0,995.0,
439,v_1|participant_id_offset[16],-1.523,0.376,-2.201,-0.794,0.013,0.009,800.0,868.0,
440,v_1|participant_id_offset[17],-0.927,0.396,-1.623,-0.137,0.012,0.009,1034.0,983.0,
441,v_1|participant_id_offset[18],0.694,0.303,0.113,1.255,0.009,0.007,1040.0,983.0,
442,v_1|participant_id_offset[19],1.773,0.354,1.103,2.4,0.011,0.008,968.0,944.0,
443,v_1|participant_id_offset[20],2.309,1.554,-0.541,5.181,0.05,0.036,950.0,914.0,
444,v_1|participant_id_offset[21],-0.417,0.374,-1.077,0.277,0.013,0.009,851.0,791.0,
