,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
337,z_prevresp|participant_id_offset[55],-0.428,0.902,-2.157,1.158,0.028,0.02,1012.0,901.0,
338,z_prevresp|participant_id_offset[56],-0.275,0.887,-1.911,1.39,0.03,0.022,880.0,819.0,
339,z_prevresp|participant_id_offset[57],0.462,0.864,-1.066,2.04,0.026,0.019,1098.0,901.0,
340,z_prevresp|participant_id_offset[58],0.675,0.862,-0.948,2.274,0.027,0.019,1028.0,878.0,
341,z_prevresp|participant_id_offset[59],0.467,0.897,-1.227,2.135,0.028,0.02,989.0,781.0,
342,z_prevresp|participant_id_offset[60],-2.171,0.838,-3.559,-0.479,0.028,0.02,871.0,825.0,
343,z_prevresp|participant_id_offset[61],0.835,0.746,-0.528,2.269,0.024,0.018,993.0,920.0,
344,z_prevresp|participant_id_offset[62],-0.625,0.763,-1.97,0.88,0.027,0.019,819.0,819.0,
345,z_prevresp|participant_id_offset[63],0.809,0.736,-0.714,2.086,0.022,0.016,1075.0,992.0,
346,z_prevresp|participant_id_offset[64],-0.527,0.768,-1.99,0.83,0.024,0.018,1000.0,944.0,
347,z_prevresp|participant_id_offset[65],-0.581,0.928,-2.109,1.336,0.032,0.023,823.0,880.0,
348,z_prevresp|participant_id_offset[66],0.609,1.037,-1.123,2.718,0.035,0.025,879.0,880.0,
349,z_prevresp|participant_id_offset[67],-0.465,0.839,-1.945,1.115,0.027,0.019,957.0,883.0,
350,z_prevresp|participant_id_offset[68],-0.084,0.863,-1.66,1.566,0.028,0.02,959.0,1021.0,
351,z_prevresp|participant_id_offset[69],0.756,0.937,-0.861,2.576,0.035,0.025,719.0,878.0,
352,z_prevresp|participant_id_sigma,0.115,0.017,0.087,0.147,0.001,0.0,1006.0,897.0,
353,z_1|participant_id_mu,0.012,0.295,-0.5,0.597,0.01,0.007,834.0,975.0,
354,beta_1|participant_id[1],0.121,0.259,-0.168,0.629,0.008,0.006,1066.0,1020.0,
355,beta_1|participant_id[2],-0.018,0.228,-0.448,0.353,0.007,0.005,923.0,878.0,
356,beta_1|participant_id[3],-0.013,0.219,-0.489,0.351,0.007,0.005,983.0,937.0,
357,beta_1|participant_id[4],0.036,0.234,-0.317,0.505,0.008,0.006,757.0,972.0,
358,beta_1|participant_id[5],-0.13,0.299,-0.758,0.234,0.009,0.007,1011.0,786.0,
359,beta_1|participant_id[6],0.014,0.215,-0.381,0.395,0.007,0.005,949.0,832.0,
360,beta_1|participant_id[7],0.015,0.216,-0.372,0.41,0.007,0.005,1041.0,1053.0,
361,beta_1|participant_id[8],-0.12,0.301,-0.622,0.278,0.01,0.007,1010.0,779.0,
362,beta_1|participant_id[9],-0.003,0.225,-0.414,0.421,0.007,0.005,1110.0,944.0,
363,beta_1|participant_id[10],-0.063,0.25,-0.548,0.304,0.008,0.006,933.0,940.0,
364,beta_1|participant_id[11],0.035,0.215,-0.314,0.448,0.007,0.005,874.0,998.0,
365,beta_1|participant_id[12],-0.176,0.307,-0.723,0.2,0.01,0.007,926.0,908.0,
366,beta_1|participant_id[13],0.018,0.23,-0.535,0.364,0.007,0.005,963.0,943.0,
367,beta_1|participant_id[14],-0.097,0.294,-0.569,0.352,0.009,0.006,1117.0,924.0,
368,beta_1|participant_id[15],-0.019,0.221,-0.477,0.358,0.007,0.005,989.0,850.0,
369,beta_1|participant_id[16],0.05,0.24,-0.325,0.495,0.008,0.005,944.0,980.0,
370,beta_1|participant_id[17],0.016,0.222,-0.365,0.452,0.007,0.005,889.0,981.0,
371,beta_1|participant_id[18],-0.151,0.298,-0.731,0.23,0.009,0.007,1051.0,812.0,
372,beta_1|participant_id[19],-0.044,0.243,-0.514,0.365,0.008,0.006,1073.0,1067.0,
373,beta_1|participant_id[20],0.024,0.236,-0.373,0.479,0.008,0.006,802.0,972.0,
374,beta_1|participant_id[21],0.01,0.215,-0.369,0.426,0.007,0.006,910.0,876.0,
375,beta_1|participant_id[22],-0.002,0.221,-0.413,0.465,0.007,0.005,963.0,979.0,
376,beta_1|participant_id[23],0.032,0.211,-0.327,0.486,0.007,0.005,1016.0,942.0,
377,beta_1|participant_id[24],0.038,0.203,-0.297,0.532,0.006,0.005,1087.0,1064.0,
378,beta_1|participant_id[25],-0.111,0.273,-0.633,0.281,0.008,0.006,992.0,914.0,
379,beta_1|participant_id[26],0.013,0.201,-0.38,0.369,0.007,0.005,813.0,975.0,
380,beta_1|participant_id[27],0.035,0.211,-0.398,0.506,0.007,0.005,928.0,979.0,
381,beta_1|participant_id[28],0.05,0.225,-0.3,0.488,0.007,0.006,991.0,975.0,
382,beta_1|participant_id[29],-0.005,0.199,-0.344,0.39,0.006,0.005,969.0,940.0,
