,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
713,z_1|participant_id[4],0.014,0.113,-0.165,0.256,0.004,0.003,1026.0,1021.0,
714,z_1|participant_id[5],0.025,0.12,-0.2,0.248,0.004,0.003,991.0,942.0,
715,z_1|participant_id[6],0.708,0.152,0.428,0.999,0.005,0.003,1008.0,1067.0,
716,z_1|participant_id[7],0.661,0.121,0.446,0.887,0.004,0.003,1089.0,979.0,
717,z_1|participant_id[8],-0.27,0.132,-0.526,-0.027,0.004,0.003,987.0,881.0,
718,z_1|participant_id[9],-2.439,0.394,-3.136,-1.679,0.013,0.009,984.0,799.0,
719,z_1|participant_id[10],-0.403,0.131,-0.652,-0.169,0.004,0.003,985.0,1026.0,
720,z_1|participant_id[11],-0.069,0.117,-0.292,0.135,0.004,0.003,947.0,917.0,
721,z_1|participant_id[12],0.245,0.108,0.034,0.429,0.003,0.002,1001.0,983.0,
722,z_1|participant_id[13],0.646,0.17,0.37,1.003,0.005,0.004,1076.0,992.0,
723,z_1|participant_id[14],1.034,0.144,0.762,1.294,0.005,0.003,900.0,708.0,
724,z_1|participant_id[15],-0.507,0.133,-0.751,-0.252,0.004,0.003,1037.0,944.0,
725,z_1|participant_id[16],0.155,0.129,-0.104,0.388,0.004,0.003,1009.0,950.0,
726,z_1|participant_id[17],1.454,0.179,1.133,1.8,0.006,0.004,990.0,869.0,
727,z_1|participant_id[18],0.075,0.116,-0.128,0.308,0.004,0.003,988.0,960.0,
728,z_1|participant_id[19],0.019,0.12,-0.184,0.274,0.004,0.003,1040.0,982.0,
729,z_1|participant_id[20],0.16,0.256,-0.304,0.631,0.008,0.006,1053.0,1062.0,
730,z_1|participant_id[21],0.183,0.13,-0.052,0.438,0.004,0.003,1039.0,1058.0,
731,z_1|participant_id[22],-0.314,0.118,-0.53,-0.097,0.004,0.003,1052.0,908.0,
732,z_1|participant_id[23],-0.594,0.147,-0.875,-0.335,0.005,0.003,949.0,901.0,
733,z_1|participant_id[24],-0.171,0.115,-0.37,0.065,0.004,0.003,927.0,907.0,
734,z_1|participant_id[25],0.467,0.119,0.26,0.711,0.004,0.003,999.0,848.0,
735,z_1|participant_id[26],-0.138,0.119,-0.348,0.09,0.004,0.003,1027.0,1023.0,
736,z_1|participant_id[27],0.048,0.149,-0.225,0.33,0.005,0.003,950.0,850.0,
737,z_1|participant_id[28],-0.085,0.107,-0.296,0.117,0.003,0.002,1050.0,1025.0,
738,z_1|participant_id[29],0.373,0.108,0.157,0.559,0.003,0.002,969.0,1017.0,
739,z_1|participant_id[30],-0.182,0.121,-0.398,0.046,0.004,0.003,963.0,961.0,
740,z_1|participant_id[31],-0.22,0.153,-0.5,0.061,0.005,0.004,941.0,941.0,
741,z_1|participant_id[32],0.261,0.105,0.075,0.465,0.004,0.003,875.0,897.0,
742,z_1|participant_id[33],0.133,0.111,-0.067,0.34,0.003,0.003,1032.0,883.0,
743,z_1|participant_id[34],0.232,0.114,0.015,0.435,0.004,0.003,957.0,871.0,
