,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
440,v_1|participant_id_offset[17],-0.546,0.386,-1.229,0.201,0.012,0.009,1000.0,854.0,
441,v_1|participant_id_offset[18],0.205,0.305,-0.333,0.781,0.01,0.007,979.0,939.0,
442,v_1|participant_id_offset[19],1.708,0.332,1.086,2.309,0.01,0.007,1004.0,1018.0,
443,v_1|participant_id_offset[20],1.246,0.968,-0.594,3.035,0.029,0.021,1115.0,1026.0,
444,v_1|participant_id_offset[21],-0.252,0.32,-0.867,0.336,0.01,0.007,1041.0,1072.0,
445,v_1|participant_id_offset[22],-0.198,0.302,-0.745,0.361,0.01,0.007,991.0,959.0,
446,v_1|participant_id_offset[23],-0.562,0.352,-1.197,0.089,0.011,0.008,1036.0,1008.0,
447,v_1|participant_id_offset[24],0.603,0.336,-0.044,1.193,0.01,0.007,1031.0,912.0,
448,v_1|participant_id_offset[25],0.689,0.297,0.105,1.197,0.009,0.006,1053.0,1026.0,
449,v_1|participant_id_offset[26],4.36,0.391,3.613,5.028,0.013,0.009,965.0,888.0,
450,v_1|participant_id_offset[27],0.293,0.325,-0.314,0.881,0.011,0.008,930.0,941.0,
451,v_1|participant_id_offset[28],-1.309,0.315,-1.848,-0.674,0.01,0.007,924.0,1022.0,
452,v_1|participant_id_offset[29],1.134,0.304,0.589,1.748,0.01,0.007,962.0,973.0,
453,v_1|participant_id_offset[30],-1.647,0.331,-2.283,-1.093,0.011,0.007,976.0,908.0,
454,v_1|participant_id_offset[31],-0.048,0.357,-0.714,0.576,0.012,0.008,959.0,1024.0,
455,v_1|participant_id_offset[32],-0.61,0.344,-1.326,-0.036,0.011,0.008,959.0,903.0,
456,v_1|participant_id_offset[33],-2.679,0.39,-3.362,-1.927,0.012,0.008,1103.0,941.0,
457,v_1|participant_id_offset[34],0.873,0.354,0.193,1.528,0.011,0.008,1039.0,1028.0,
458,v_1|participant_id_offset[35],-1.181,0.353,-1.864,-0.545,0.011,0.008,950.0,943.0,
459,v_1|participant_id_offset[36],-1.214,0.327,-1.813,-0.623,0.01,0.007,1008.0,907.0,
460,v_1|participant_id_offset[37],5.767,0.462,4.962,6.693,0.014,0.01,1063.0,806.0,
461,v_1|participant_id_offset[38],-1.395,0.335,-2.004,-0.788,0.011,0.008,971.0,908.0,
462,v_1|participant_id_offset[39],2.596,0.333,1.97,3.24,0.01,0.007,1073.0,1031.0,
463,v_1|participant_id_offset[40],0.259,0.308,-0.309,0.809,0.01,0.007,1024.0,981.0,
464,v_1|participant_id_offset[41],0.387,0.295,-0.161,0.914,0.009,0.006,1043.0,973.0,
465,v_1|participant_id_offset[42],-1.263,0.331,-1.856,-0.596,0.01,0.007,1043.0,1011.0,
466,v_1|participant_id_offset[43],0.131,0.372,-0.585,0.804,0.012,0.009,1000.0,917.0,
467,v_1|participant_id_offset[44],0.486,0.327,-0.173,1.03,0.011,0.008,946.0,1057.0,
468,v_1|participant_id_offset[45],0.557,0.311,-0.048,1.142,0.01,0.007,954.0,898.0,
