,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
274,v_prevresp|participant_id[61],0.21,0.361,-0.38,0.965,0.011,0.008,1072.0,877.0,
275,v_prevresp|participant_id[62],-0.061,0.329,-0.7,0.498,0.01,0.008,1081.0,981.0,
276,v_prevresp|participant_id[63],-0.007,0.276,-0.536,0.524,0.009,0.007,887.0,772.0,
277,v_prevresp|participant_id[64],-0.184,0.33,-0.805,0.374,0.011,0.008,933.0,1023.0,
278,v_prevresp|participant_id[65],-0.247,0.296,-0.906,0.278,0.01,0.007,883.0,1020.0,
279,v_prevresp|participant_id[66],-0.083,0.465,-1.077,0.677,0.015,0.01,1025.0,819.0,
280,v_prevresp|participant_id[67],-0.25,0.372,-1.012,0.338,0.012,0.009,954.0,944.0,
281,v_prevresp|participant_id[68],-0.48,0.483,-1.426,0.16,0.016,0.011,973.0,942.0,
282,v_prevresp|participant_id[69],-0.105,0.411,-0.895,0.687,0.013,0.009,1050.0,937.0,
283,v_signed_contrast|participant_id[1],-0.213,0.359,-0.913,0.222,0.011,0.008,946.0,948.0,
284,v_signed_contrast|participant_id[2],-0.048,0.299,-0.466,0.545,0.009,0.007,1050.0,845.0,
285,v_signed_contrast|participant_id[3],-0.096,0.338,-0.747,0.505,0.011,0.008,940.0,701.0,
286,v_signed_contrast|participant_id[4],-0.039,0.373,-0.602,0.437,0.012,0.009,932.0,880.0,
287,v_signed_contrast|participant_id[5],-0.048,0.614,-0.658,0.489,0.019,0.014,1036.0,1024.0,
288,v_signed_contrast|participant_id[6],-0.046,0.327,-0.607,0.424,0.011,0.008,964.0,901.0,
289,v_signed_contrast|participant_id[7],-0.117,0.3,-0.667,0.449,0.009,0.007,1024.0,983.0,
290,v_signed_contrast|participant_id[8],-0.061,0.306,-0.706,0.407,0.01,0.007,937.0,1016.0,
291,v_signed_contrast|participant_id[9],-0.035,0.361,-0.629,0.358,0.012,0.008,953.0,981.0,
292,v_signed_contrast|participant_id[10],-0.051,0.3,-0.594,0.495,0.011,0.007,808.0,813.0,
293,v_signed_contrast|participant_id[11],-0.027,0.51,-0.603,0.526,0.016,0.011,849.0,843.0,
294,v_signed_contrast|participant_id[12],-0.111,0.393,-0.848,0.541,0.012,0.009,999.0,983.0,
295,v_signed_contrast|participant_id[13],-0.055,0.399,-0.591,0.427,0.013,0.009,893.0,908.0,
296,v_signed_contrast|participant_id[14],-0.152,0.594,-0.914,0.364,0.019,0.013,844.0,925.0,
297,v_signed_contrast|participant_id[15],-0.106,0.378,-0.709,0.409,0.012,0.009,1019.0,916.0,
298,v_signed_contrast|participant_id[16],-0.152,0.34,-0.871,0.247,0.011,0.008,935.0,907.0,
299,v_signed_contrast|participant_id[17],-0.136,0.325,-0.691,0.371,0.01,0.007,1150.0,940.0,
300,v_signed_contrast|participant_id[18],-0.088,0.557,-0.74,0.499,0.017,0.012,1072.0,983.0,
301,v_signed_contrast|participant_id[19],-0.074,0.37,-0.71,0.414,0.012,0.008,1001.0,688.0,
302,v_signed_contrast|participant_id[20],0.001,0.281,-0.492,0.432,0.009,0.006,869.0,806.0,
303,v_signed_contrast|participant_id[21],-0.142,0.418,-0.82,0.41,0.013,0.009,1057.0,976.0,
304,v_signed_contrast|participant_id[22],-0.102,0.346,-0.842,0.44,0.011,0.008,1046.0,1024.0,
305,v_signed_contrast|participant_id[23],-0.077,0.329,-0.631,0.496,0.011,0.007,971.0,908.0,
306,v_signed_contrast|participant_id[24],-0.045,0.398,-0.553,0.495,0.013,0.009,825.0,1013.0,
307,v_signed_contrast|participant_id[25],-0.066,0.363,-0.707,0.467,0.011,0.008,1126.0,913.0,
308,v_signed_contrast|participant_id[26],-0.33,0.487,-1.103,0.206,0.015,0.011,1020.0,906.0,
309,v_signed_contrast|participant_id[27],-0.101,0.399,-0.708,0.31,0.013,0.009,994.0,1013.0,
310,v_signed_contrast|participant_id[28],-0.111,0.407,-0.797,0.46,0.012,0.009,973.0,820.0,
311,v_signed_contrast|participant_id[29],-0.066,0.334,-0.608,0.498,0.011,0.008,999.0,908.0,
312,v_signed_contrast|participant_id[30],-0.02,0.334,-0.491,0.508,0.011,0.007,928.0,825.0,
313,v_signed_contrast|participant_id[31],-0.021,0.293,-0.583,0.477,0.009,0.007,982.0,1026.0,
314,v_signed_contrast|participant_id[32],-0.076,0.38,-0.652,0.517,0.012,0.008,954.0,907.0,
315,v_signed_contrast|participant_id[33],-0.156,0.331,-0.818,0.399,0.01,0.007,1013.0,905.0,
316,v_signed_contrast|participant_id[34],-0.098,0.342,-0.667,0.439,0.011,0.008,729.0,983.0,
317,v_signed_contrast|participant_id[35],-0.146,0.321,-0.85,0.308,0.01,0.008,942.0,775.0,
318,v_signed_contrast|participant_id[36],-0.04,0.341,-0.582,0.485,0.011,0.008,982.0,978.0,
319,v_signed_contrast|participant_id[37],-0.128,0.325,-0.742,0.435,0.011,0.008,818.0,973.0,
320,v_signed_contrast|participant_id[38],-0.028,0.297,-0.58,0.525,0.009,0.007,1100.0,973.0,
321,v_signed_contrast|participant_id[39],-0.227,0.389,-1.131,0.229,0.011,0.008,1170.0,1060.0,
322,v_signed_contrast|participant_id[40],-0.093,0.535,-0.724,0.438,0.017,0.012,938.0,975.0,
323,v_signed_contrast|participant_id[41],-0.122,0.525,-0.793,0.5,0.016,0.012,1118.0,937.0,
324,v_signed_contrast|participant_id[42],-0.03,0.346,-0.605,0.491,0.011,0.008,964.0,863.0,
325,v_signed_contrast|participant_id[43],-0.084,0.39,-0.621,0.362,0.012,0.009,1045.0,1014.0,
326,v_signed_contrast|participant_id[44],-0.074,0.443,-0.705,0.458,0.014,0.01,1054.0,943.0,
327,v_signed_contrast|participant_id[45],-0.082,0.355,-0.651,0.469,0.011,0.008,1058.0,889.0,
328,v_signed_contrast|participant_id[46],-0.089,0.347,-0.692,0.509,0.011,0.008,950.0,855.0,
329,v_signed_contrast|participant_id[47],-0.031,0.629,-0.632,0.456,0.02,0.014,1036.0,972.0,
330,v_signed_contrast|participant_id[48],-0.066,0.553,-0.642,0.493,0.017,0.012,1018.0,1062.0,
331,v_signed_contrast|participant_id[49],-0.041,0.3,-0.5,0.602,0.01,0.007,1008.0,1070.0,
332,v_signed_contrast|participant_id[50],-0.14,0.366,-0.782,0.512,0.012,0.008,981.0,849.0,
333,v_signed_contrast|participant_id[51],-0.074,0.309,-0.673,0.451,0.009,0.007,1226.0,848.0,
334,v_signed_contrast|participant_id[52],-0.049,0.399,-0.551,0.617,0.013,0.009,1004.0,983.0,
335,v_signed_contrast|participant_id[53],-0.055,0.34,-0.711,0.529,0.011,0.008,889.0,794.0,
336,v_signed_contrast|participant_id[54],-0.104,0.358,-0.809,0.47,0.011,0.008,1002.0,823.0,
337,v_signed_contrast|participant_id[55],-0.032,0.318,-0.584,0.535,0.01,0.007,1076.0,942.0,
338,v_signed_contrast|participant_id[56],-0.044,0.296,-0.582,0.471,0.009,0.007,995.0,944.0,
339,v_signed_contrast|participant_id[57],-0.07,0.458,-0.613,0.47,0.015,0.011,980.0,918.0,
340,v_signed_contrast|participant_id[58],-0.11,0.346,-0.71,0.533,0.011,0.008,829.0,979.0,
341,v_signed_contrast|participant_id[59],-0.171,0.376,-0.967,0.34,0.013,0.009,1015.0,903.0,
342,v_signed_contrast|participant_id[60],-0.108,0.327,-0.749,0.429,0.01,0.007,1062.0,868.0,
343,v_signed_contrast|participant_id[61],-0.091,0.42,-0.748,0.504,0.014,0.01,952.0,906.0,
344,v_signed_contrast|participant_id[62],-0.12,0.349,-0.852,0.416,0.011,0.008,1012.0,983.0,
345,v_signed_contrast|participant_id[63],-0.07,0.494,-0.845,0.47,0.016,0.011,1025.0,949.0,
346,v_signed_contrast|participant_id[64],-0.064,0.338,-0.656,0.489,0.011,0.007,966.0,749.0,
347,v_signed_contrast|participant_id[65],-0.073,0.404,-0.66,0.511,0.013,0.009,1090.0,818.0,
348,v_signed_contrast|participant_id[66],-0.045,0.289,-0.621,0.369,0.009,0.007,1010.0,944.0,
349,v_signed_contrast|participant_id[67],-0.046,0.314,-0.619,0.48,0.011,0.008,870.0,979.0,
350,v_signed_contrast|participant_id[68],-0.045,0.275,-0.533,0.386,0.009,0.006,920.0,937.0,
351,v_signed_contrast|participant_id[69],-0.059,0.267,-0.552,0.424,0.008,0.006,1075.0,874.0,
352,v_prevresp|participant_id_mu,0.012,0.282,-0.504,0.536,0.009,0.007,930.0,897.0,
353,v_signed_contrast,1.061,0.554,0.052,2.065,0.017,0.012,1055.0,972.0,
354,v_signed_contrast|participant_id_sigma,0.165,0.219,0.007,0.427,0.007,0.005,1045.0,943.0,
355,p_outlier,0.031,0.007,0.018,0.043,0.0,0.0,813.0,909.0,
356,t_1|participant_id[1],0.136,0.35,-0.479,0.861,0.011,0.008,953.0,938.0,
357,t_1|participant_id[2],-0.201,0.295,-0.762,0.359,0.009,0.007,1042.0,969.0,
358,t_1|participant_id[3],-0.076,0.314,-0.609,0.566,0.011,0.008,826.0,789.0,
359,t_1|participant_id[4],0.425,0.34,-0.17,1.072,0.012,0.009,773.0,783.0,
360,t_1|participant_id[5],-0.044,0.304,-0.577,0.587,0.01,0.007,968.0,961.0,
361,t_1|participant_id[6],0.124,0.323,-0.398,0.793,0.011,0.008,918.0,1070.0,
362,t_1|participant_id[7],-0.206,0.313,-0.798,0.361,0.01,0.007,954.0,914.0,
363,t_1|participant_id[8],0.054,0.31,-0.548,0.623,0.01,0.007,975.0,983.0,
364,t_1|participant_id[9],0.113,0.327,-0.47,0.746,0.01,0.008,1165.0,995.0,
365,t_1|participant_id[10],0.345,0.436,-0.37,1.284,0.014,0.01,939.0,774.0,
366,t_1|participant_id[11],-0.34,0.28,-0.871,0.201,0.009,0.006,1014.0,1001.0,
367,t_1|participant_id[12],-0.09,0.341,-0.722,0.564,0.01,0.008,1060.0,912.0,
368,t_1|participant_id[13],-0.03,0.316,-0.575,0.645,0.01,0.007,913.0,881.0,
369,t_1|participant_id[14],0.962,0.402,0.299,1.729,0.014,0.01,861.0,809.0,
370,t_1|participant_id[15],0.642,0.419,-0.115,1.482,0.013,0.01,964.0,983.0,
371,t_1|participant_id[16],0.255,0.328,-0.291,0.934,0.011,0.008,848.0,779.0,
372,t_1|participant_id[17],0.257,0.34,-0.385,0.891,0.011,0.008,976.0,814.0,
373,t_1|participant_id[18],0.017,0.314,-0.551,0.598,0.01,0.007,1034.0,908.0,
374,t_1|participant_id[19],0.162,0.332,-0.429,0.764,0.01,0.007,1022.0,919.0,
375,t_1|participant_id[20],0.02,0.318,-0.552,0.616,0.01,0.007,1021.0,1023.0,
376,t_1|participant_id[21],0.007,0.285,-0.577,0.513,0.009,0.006,987.0,983.0,
377,t_1|participant_id[22],0.057,0.317,-0.529,0.668,0.011,0.008,842.0,793.0,
378,t_1|participant_id[23],0.158,0.324,-0.457,0.772,0.011,0.008,898.0,941.0,
379,t_1|participant_id[24],-0.187,0.293,-0.713,0.381,0.01,0.007,846.0,891.0,
380,t_1|participant_id[25],-0.53,0.271,-1.08,-0.019,0.009,0.006,984.0,944.0,
381,t_1|participant_id[26],0.79,0.414,0.018,1.503,0.013,0.009,951.0,983.0,
382,t_1|participant_id[27],0.239,0.394,-0.469,1.008,0.013,0.009,867.0,976.0,
383,t_1|participant_id[28],0.116,0.339,-0.446,0.826,0.012,0.008,820.0,983.0,
384,t_1|participant_id[29],-0.396,0.311,-0.987,0.18,0.01,0.007,935.0,900.0,
385,t_1|participant_id[30],0.018,0.325,-0.687,0.541,0.01,0.007,1077.0,983.0,
386,t_1|participant_id[31],0.201,0.327,-0.464,0.761,0.009,0.007,1236.0,1065.0,
387,t_1|participant_id[32],0.717,0.379,0.086,1.466,0.013,0.009,885.0,882.0,
388,t_1|participant_id[33],0.802,0.399,0.104,1.582,0.014,0.01,814.0,908.0,
389,t_1|participant_id[34],0.909,0.414,0.141,1.653,0.014,0.01,894.0,908.0,
390,t_1|participant_id[35],-0.046,0.314,-0.57,0.547,0.01,0.007,917.0,908.0,
391,t_1|participant_id[36],0.213,0.376,-0.482,0.999,0.014,0.01,768.0,1016.0,
392,t_1|participant_id[37],0.743,0.411,0.081,1.637,0.013,0.009,935.0,915.0,
393,t_1|participant_id[38],0.204,0.354,-0.437,0.896,0.011,0.008,971.0,992.0,
394,t_1|participant_id[39],0.538,0.368,-0.065,1.276,0.012,0.008,980.0,900.0,
395,t_1|participant_id[40],-0.211,0.291,-0.816,0.3,0.01,0.007,866.0,767.0,
396,t_1|participant_id[41],-0.533,0.33,-1.134,0.127,0.011,0.008,971.0,931.0,
397,t_1|participant_id[42],-0.374,0.301,-0.95,0.201,0.01,0.007,935.0,1067.0,
398,t_1|participant_id[43],0.721,0.406,-0.017,1.484,0.013,0.009,966.0,943.0,
399,t_1|participant_id[44],0.082,0.319,-0.532,0.691,0.01,0.007,988.0,900.0,
400,t_1|participant_id[45],0.0,0.326,-0.567,0.65,0.01,0.007,961.0,735.0,
401,t_1|participant_id[46],0.036,0.322,-0.568,0.641,0.01,0.008,1022.0,849.0,
402,t_1|participant_id[47],-0.048,0.316,-0.618,0.611,0.01,0.007,1017.0,1000.0,
403,t_1|participant_id[48],-0.053,0.29,-0.621,0.467,0.009,0.007,1053.0,887.0,
404,t_1|participant_id[49],0.064,0.308,-0.564,0.623,0.009,0.007,1075.0,976.0,
405,t_1|participant_id[50],0.866,0.414,0.086,1.651,0.014,0.01,931.0,942.0,
406,t_1|participant_id[51],0.036,0.305,-0.544,0.606,0.01,0.007,939.0,850.0,
407,t_1|participant_id[52],0.195,0.304,-0.329,0.795,0.01,0.007,961.0,870.0,
408,t_1|participant_id[53],0.143,0.329,-0.467,0.779,0.011,0.008,896.0,790.0,
409,t_1|participant_id[54],-0.129,0.292,-0.673,0.43,0.009,0.007,991.0,945.0,
410,t_1|participant_id[55],0.175,0.339,-0.413,0.798,0.011,0.008,919.0,977.0,
411,t_1|participant_id[56],0.368,0.367,-0.279,1.084,0.012,0.009,880.0,982.0,
412,t_1|participant_id[57],0.545,0.382,-0.202,1.188,0.013,0.009,935.0,643.0,
413,t_1|participant_id[58],0.152,0.34,-0.514,0.794,0.011,0.008,959.0,1015.0,
414,t_1|participant_id[59],0.68,0.379,-0.09,1.344,0.012,0.009,945.0,956.0,
415,t_1|participant_id[60],-0.079,0.312,-0.625,0.527,0.01,0.007,951.0,872.0,
416,t_1|participant_id[61],0.332,0.342,-0.31,0.952,0.012,0.008,878.0,921.0,
417,t_1|participant_id[62],-0.123,0.3,-0.706,0.421,0.012,0.009,646.0,873.0,
418,t_1|participant_id[63],-0.064,0.339,-0.683,0.624,0.011,0.008,997.0,828.0,
419,t_1|participant_id[64],0.53,0.37,-0.088,1.28,0.013,0.009,809.0,797.0,
420,t_1|participant_id[65],-0.017,0.304,-0.655,0.509,0.01,0.007,963.0,935.0,
421,t_1|participant_id[66],0.04,0.332,-0.654,0.597,0.011,0.008,966.0,1026.0,
422,t_1|participant_id[67],-0.273,0.287,-0.816,0.26,0.009,0.006,994.0,763.0,
423,t_1|participant_id[68],-0.002,0.307,-0.584,0.546,0.009,0.007,1110.0,982.0,
424,t_1|participant_id[69],0.219,0.355,-0.377,0.946,0.011,0.008,935.0,988.0,
425,v_prevresp|participant_id_offset[1],-1.325,1.164,-3.349,0.906,0.038,0.027,922.0,1026.0,
426,v_prevresp|participant_id_offset[2],0.357,0.618,-0.765,1.526,0.019,0.015,1037.0,829.0,
427,v_prevresp|participant_id_offset[3],0.017,0.816,-1.344,1.595,0.026,0.019,971.0,970.0,
428,v_prevresp|participant_id_offset[4],0.332,0.818,-1.119,1.94,0.026,0.019,1026.0,883.0,
429,v_prevresp|participant_id_offset[5],-0.941,0.842,-2.425,0.719,0.026,0.02,1036.0,1015.0,
430,v_prevresp|participant_id_offset[6],0.234,1.078,-1.803,2.234,0.038,0.027,809.0,915.0,
431,v_prevresp|participant_id_offset[7],-0.092,0.982,-1.761,1.84,0.031,0.023,955.0,898.0,
432,v_prevresp|participant_id_offset[8],0.073,0.922,-1.945,1.568,0.031,0.022,882.0,945.0,
433,v_prevresp|participant_id_offset[9],-1.122,0.914,-2.862,0.538,0.031,0.022,862.0,918.0,
434,v_prevresp|participant_id_offset[10],-0.115,0.732,-1.336,1.419,0.023,0.018,972.0,944.0,
435,v_prevresp|participant_id_offset[11],-1.205,0.747,-2.734,0.108,0.025,0.017,930.0,743.0,
436,v_prevresp|participant_id_offset[12],-0.899,0.772,-2.222,0.635,0.025,0.018,936.0,944.0,
437,v_prevresp|participant_id_offset[13],-0.168,1.06,-2.145,1.774,0.035,0.025,908.0,849.0,
438,v_prevresp|participant_id_offset[14],-0.693,1.136,-2.825,1.609,0.036,0.028,1017.0,660.0,
439,v_prevresp|participant_id_offset[15],1.126,1.189,-0.993,3.501,0.039,0.031,950.0,911.0,
440,v_prevresp|participant_id_offset[16],-0.757,1.204,-2.778,1.696,0.038,0.027,1031.0,1020.0,
441,v_prevresp|participant_id_offset[17],1.773,1.303,-0.467,4.327,0.042,0.03,959.0,875.0,
442,v_prevresp|participant_id_offset[18],-1.461,0.817,-3.072,-0.002,0.028,0.019,886.0,815.0,
443,v_prevresp|participant_id_offset[19],-0.648,0.798,-2.298,0.765,0.025,0.018,990.0,983.0,
444,v_prevresp|participant_id_offset[20],0.093,1.137,-1.89,2.37,0.034,0.026,1078.0,986.0,
445,v_prevresp|participant_id_offset[21],-0.819,1.035,-2.789,1.023,0.036,0.026,814.0,943.0,
446,v_prevresp|participant_id_offset[22],0.212,1.037,-1.638,2.209,0.031,0.023,1102.0,982.0,
447,v_prevresp|participant_id_offset[23],0.256,0.942,-1.598,1.924,0.029,0.022,1073.0,942.0,
448,v_prevresp|participant_id_offset[24],-0.269,0.853,-1.838,1.291,0.027,0.019,977.0,1017.0,
449,v_prevresp|participant_id_offset[25],-0.721,0.908,-2.32,1.013,0.03,0.021,908.0,981.0,
450,v_prevresp|participant_id_offset[26],2.958,1.542,0.368,6.097,0.054,0.038,809.0,854.0,
451,v_prevresp|participant_id_offset[27],-0.288,1.002,-2.131,1.643,0.031,0.022,1070.0,950.0,
452,v_prevresp|participant_id_offset[28],1.21,0.977,-0.552,3.079,0.031,0.022,984.0,912.0,
453,v_prevresp|participant_id_offset[29],-0.441,0.676,-1.664,0.875,0.022,0.015,962.0,850.0,
454,v_prevresp|participant_id_offset[30],-0.663,0.906,-2.271,1.095,0.029,0.02,979.0,870.0,
455,v_prevresp|participant_id_offset[31],-0.838,0.886,-2.48,0.791,0.028,0.02,1034.0,948.0,
456,v_prevresp|participant_id_offset[32],2.101,0.96,0.385,3.946,0.03,0.022,1004.0,929.0,
457,v_prevresp|participant_id_offset[33],0.375,1.003,-1.507,2.183,0.033,0.025,935.0,942.0,
458,v_prevresp|participant_id_offset[34],0.2,0.959,-1.764,1.799,0.031,0.022,928.0,975.0,
459,v_prevresp|participant_id_offset[35],-0.096,1.164,-2.072,2.164,0.038,0.029,945.0,874.0,
460,v_prevresp|participant_id_offset[36],-0.248,0.682,-1.62,0.925,0.022,0.017,966.0,886.0,
461,v_prevresp|participant_id_offset[37],0.81,1.0,-1.074,2.669,0.035,0.025,824.0,944.0,
462,v_prevresp|participant_id_offset[38],-1.242,0.777,-2.717,0.18,0.025,0.018,974.0,872.0,
463,v_prevresp|participant_id_offset[39],2.89,1.616,0.163,5.988,0.061,0.043,712.0,1015.0,
464,v_prevresp|participant_id_offset[40],-0.168,1.055,-2.107,1.761,0.033,0.023,1013.0,931.0,
465,v_prevresp|participant_id_offset[41],0.315,1.161,-1.869,2.474,0.038,0.027,944.0,981.0,
466,v_prevresp|participant_id_offset[42],0.938,0.685,-0.293,2.249,0.023,0.016,881.0,1025.0,
467,v_prevresp|participant_id_offset[43],0.926,1.196,-1.148,3.207,0.037,0.028,1023.0,914.0,
468,v_prevresp|participant_id_offset[44],0.495,1.035,-1.544,2.244,0.032,0.024,1015.0,662.0,
469,v_prevresp|participant_id_offset[45],0.043,0.758,-1.49,1.328,0.025,0.018,915.0,881.0,
470,v_prevresp|participant_id_offset[46],0.338,1.208,-1.945,2.468,0.04,0.028,933.0,942.0,
471,v_prevresp|participant_id_offset[47],-0.674,0.705,-1.993,0.664,0.022,0.015,1064.0,1015.0,
472,v_prevresp|participant_id_offset[48],-0.583,0.877,-2.095,1.134,0.026,0.02,1157.0,1069.0,
473,v_prevresp|participant_id_offset[49],-0.946,0.767,-2.425,0.41,0.027,0.02,783.0,914.0,
474,v_prevresp|participant_id_offset[50],0.839,1.325,-1.817,3.056,0.045,0.032,869.0,684.0,
475,v_prevresp|participant_id_offset[51],0.336,1.136,-1.781,2.456,0.036,0.027,997.0,908.0,
476,v_prevresp|participant_id_offset[52],-0.134,0.699,-1.498,1.101,0.021,0.017,1071.0,800.0,
477,v_prevresp|participant_id_offset[53],-0.274,0.689,-1.549,1.106,0.023,0.017,912.0,908.0,
478,v_prevresp|participant_id_offset[54],-0.369,0.885,-2.126,1.197,0.03,0.021,878.0,1059.0,
479,v_prevresp|participant_id_offset[55],-0.533,0.745,-1.905,0.885,0.027,0.019,768.0,875.0,
480,v_prevresp|participant_id_offset[56],-1.329,0.674,-2.576,-0.078,0.022,0.015,975.0,906.0,
481,v_prevresp|participant_id_offset[57],0.573,0.746,-0.796,1.915,0.023,0.017,1024.0,983.0,
482,v_prevresp|participant_id_offset[58],-0.949,1.361,-3.428,1.474,0.042,0.031,1059.0,975.0,
483,v_prevresp|participant_id_offset[59],0.964,0.961,-0.858,2.72,0.035,0.025,762.0,830.0,
484,v_prevresp|participant_id_offset[60],0.449,1.103,-1.808,2.363,0.04,0.028,765.0,982.0,
485,v_prevresp|participant_id_offset[61],0.507,0.772,-0.954,1.914,0.023,0.018,1088.0,952.0,
486,v_prevresp|participant_id_offset[62],-0.272,0.835,-1.916,1.171,0.026,0.019,1043.0,943.0,
487,v_prevresp|participant_id_offset[63],0.014,0.693,-1.247,1.327,0.023,0.016,897.0,715.0,
488,v_prevresp|participant_id_offset[64],-0.463,0.75,-1.987,0.827,0.025,0.018,884.0,908.0,
489,v_prevresp|participant_id_offset[65],-0.72,0.699,-2.081,0.496,0.025,0.018,766.0,831.0,
490,v_prevresp|participant_id_offset[66],-0.162,1.135,-2.282,1.824,0.037,0.026,958.0,908.0,
491,v_prevresp|participant_id_offset[67],-0.628,0.835,-2.169,0.889,0.026,0.019,1000.0,981.0,
492,v_prevresp|participant_id_offset[68],-1.197,0.873,-2.849,0.399,0.028,0.02,1008.0,941.0,
493,v_prevresp|participant_id_offset[69],-0.243,1.0,-2.004,1.669,0.031,0.022,1068.0,897.0,
494,v_Intercept,-0.439,0.331,-1.071,0.158,0.011,0.007,1013.0,978.0,
495,alpha_1|participant_id_sigma,0.442,0.27,0.089,0.917,0.008,0.006,1043.0,979.0,
496,beta_1|participant_id_offset[1],0.0,1.142,-1.995,2.217,0.034,0.025,1115.0,1013.0,
497,beta_1|participant_id_offset[2],-0.061,1.203,-2.057,2.475,0.041,0.029,841.0,876.0,
498,beta_1|participant_id_offset[3],0.01,1.081,-2.008,2.015,0.034,0.026,1020.0,868.0,
499,beta_1|participant_id_offset[4],0.006,1.149,-2.123,2.112,0.037,0.026,981.0,1023.0,
500,beta_1|participant_id_offset[5],-0.065,1.135,-2.159,2.078,0.038,0.027,885.0,863.0,
501,beta_1|participant_id_offset[6],0.033,1.13,-1.932,2.194,0.037,0.026,936.0,878.0,
502,beta_1|participant_id_offset[7],0.039,1.134,-2.147,1.981,0.035,0.025,1048.0,874.0,
503,beta_1|participant_id_offset[8],-0.074,1.117,-2.127,1.982,0.037,0.026,916.0,1070.0,
504,beta_1|participant_id_offset[9],0.071,1.128,-2.086,2.196,0.034,0.026,1091.0,762.0,
505,beta_1|participant_id_offset[10],-0.053,1.118,-2.179,2.01,0.035,0.025,992.0,901.0,
506,beta_1|participant_id_offset[11],0.01,1.118,-2.253,1.97,0.036,0.026,988.0,818.0,
507,beta_1|participant_id_offset[12],0.003,1.113,-2.116,2.07,0.035,0.025,1019.0,826.0,
508,beta_1|participant_id_offset[13],0.016,1.111,-2.066,2.12,0.035,0.025,1027.0,899.0,
509,beta_1|participant_id_offset[14],-0.039,1.11,-2.161,2.008,0.036,0.025,969.0,944.0,
510,beta_1|participant_id_offset[15],-0.053,1.098,-2.376,1.717,0.033,0.024,1136.0,916.0,
511,beta_1|participant_id_offset[16],0.031,1.166,-2.007,2.286,0.039,0.028,871.0,1026.0,
512,beta_1|participant_id_offset[17],-0.015,1.08,-1.951,1.998,0.033,0.024,1054.0,902.0,
513,beta_1|participant_id_offset[18],0.032,1.082,-2.174,1.72,0.035,0.025,952.0,825.0,
514,beta_1|participant_id_offset[19],-0.025,1.105,-2.051,2.04,0.036,0.027,959.0,1071.0,
515,beta_1|participant_id_offset[20],0.044,1.098,-1.932,2.103,0.036,0.027,938.0,789.0,
516,beta_1|participant_id_offset[21],-0.048,1.128,-2.253,1.964,0.037,0.026,952.0,1026.0,
517,beta_1|participant_id_offset[22],-0.003,1.108,-1.968,2.174,0.037,0.026,879.0,1023.0,
518,beta_1|participant_id_offset[23],0.012,1.122,-2.058,2.226,0.037,0.026,927.0,914.0,
519,beta_1|participant_id_offset[24],0.097,1.142,-1.827,2.389,0.037,0.026,956.0,1015.0,
520,beta_1|participant_id_offset[25],-0.065,1.064,-2.03,1.882,0.035,0.025,927.0,858.0,
521,beta_1|participant_id_offset[26],0.008,1.119,-1.976,2.254,0.037,0.026,915.0,876.0,
522,beta_1|participant_id_offset[27],-0.008,1.139,-1.92,2.147,0.037,0.026,941.0,894.0,
523,beta_1|participant_id_offset[28],0.079,1.118,-2.09,1.908,0.038,0.027,848.0,982.0,
524,beta_1|participant_id_offset[29],-0.033,1.124,-2.113,2.051,0.038,0.027,869.0,901.0,
525,beta_1|participant_id_offset[30],-0.004,1.126,-2.086,2.139,0.035,0.027,1027.0,906.0,
526,beta_1|participant_id_offset[31],0.049,1.113,-1.973,2.119,0.035,0.028,980.0,658.0,
527,beta_1|participant_id_offset[32],-0.081,1.161,-2.052,2.243,0.036,0.026,1022.0,976.0,
528,beta_1|participant_id_offset[33],-0.01,1.146,-2.202,1.99,0.041,0.029,767.0,906.0,
529,beta_1|participant_id_offset[34],-0.107,1.106,-2.158,1.877,0.038,0.027,829.0,985.0,
530,beta_1|participant_id_offset[35],0.025,1.098,-2.269,1.897,0.036,0.026,928.0,972.0,
531,beta_1|participant_id_offset[36],-0.01,1.176,-2.152,2.252,0.039,0.027,926.0,908.0,
532,beta_1|participant_id_offset[37],0.091,1.075,-1.681,2.297,0.036,0.025,912.0,847.0,
533,beta_1|participant_id_offset[38],0.073,1.193,-2.205,2.29,0.038,0.027,981.0,826.0,
534,beta_1|participant_id_offset[39],-0.024,1.149,-2.165,2.071,0.036,0.028,999.0,1037.0,
535,beta_1|participant_id_offset[40],0.015,1.125,-1.952,2.255,0.037,0.027,902.0,828.0,
536,beta_1|participant_id_offset[41],0.005,1.121,-2.097,2.183,0.034,0.029,1065.0,711.0,
537,beta_1|participant_id_offset[42],-0.003,1.094,-1.926,2.068,0.036,0.025,944.0,1026.0,
538,beta_1|participant_id_offset[43],-0.064,1.153,-2.166,2.142,0.04,0.028,842.0,749.0,
539,beta_1|participant_id_offset[44],0.074,1.139,-2.201,2.096,0.035,0.025,1069.0,1024.0,
540,beta_1|participant_id_offset[45],0.072,1.127,-1.984,2.063,0.04,0.028,760.0,722.0,
541,beta_1|participant_id_offset[46],-0.01,1.106,-2.002,2.089,0.036,0.026,937.0,772.0,
542,beta_1|participant_id_offset[47],-0.009,1.119,-2.033,2.126,0.04,0.028,802.0,983.0,
