,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
458,v_1|participant_id[34],1.435,0.936,-0.072,3.143,0.03,0.022,1033.0,903.0,
459,v_1|participant_id[35],-3.416,1.727,-6.496,-0.945,0.056,0.04,924.0,932.0,
460,v_1|participant_id[36],-0.492,0.416,-1.375,0.207,0.013,0.009,1017.0,802.0,
461,v_1|participant_id[37],2.05,0.844,0.761,3.777,0.026,0.019,1038.0,908.0,
462,v_1|participant_id[38],-0.504,0.529,-1.419,0.513,0.017,0.012,1061.0,944.0,
463,v_1|participant_id[39],2.703,1.74,-0.227,5.687,0.055,0.04,1030.0,980.0,
464,v_1|participant_id[40],-1.187,0.829,-2.681,0.216,0.027,0.019,940.0,981.0,
465,v_1|participant_id[41],1.466,0.923,-0.033,3.225,0.029,0.021,1030.0,932.0,
466,v_1|participant_id[42],-0.454,0.405,-1.19,0.307,0.012,0.009,1081.0,984.0,
467,v_1|participant_id[43],1.615,1.085,-0.186,3.501,0.035,0.024,1012.0,988.0,
468,v_1|participant_id[44],0.73,1.023,-0.806,2.674,0.032,0.023,1061.0,973.0,
469,v_1|participant_id[45],0.705,0.694,-0.493,1.939,0.022,0.016,1021.0,943.0,
470,v_1|participant_id[46],1.709,1.744,-1.051,4.832,0.057,0.04,942.0,1023.0,
471,v_1|participant_id[47],0.224,0.507,-0.744,1.103,0.016,0.011,1045.0,809.0,
472,v_1|participant_id[48],-0.763,0.486,-1.711,0.136,0.016,0.011,920.0,731.0,
473,v_1|participant_id[49],-0.055,0.561,-1.068,0.999,0.017,0.013,1090.0,983.0,
474,v_1|participant_id[50],1.729,1.069,-0.101,3.612,0.033,0.024,1062.0,1015.0,
475,v_1|participant_id[51],-0.261,1.147,-2.66,1.626,0.037,0.026,933.0,1037.0,
476,v_1|participant_id[52],0.137,0.429,-0.715,0.953,0.014,0.011,1008.0,738.0,
477,v_1|participant_id[53],0.792,0.522,-0.115,1.896,0.016,0.012,1040.0,905.0,
478,v_1|participant_id[54],-0.897,0.642,-2.133,0.193,0.021,0.015,847.0,742.0,
479,v_1|participant_id[55],-0.142,0.486,-1.156,0.641,0.015,0.011,1099.0,981.0,
480,v_1|participant_id[56],0.398,0.553,-0.477,1.596,0.018,0.013,998.0,972.0,
481,v_1|participant_id[57],0.569,0.47,-0.3,1.46,0.015,0.012,1004.0,986.0,
482,v_1|participant_id[58],-2.402,1.766,-5.786,0.151,0.058,0.041,864.0,792.0,
483,v_1|participant_id[59],-2.329,1.038,-4.294,-0.678,0.034,0.024,915.0,828.0,
484,v_1|participant_id[60],1.875,1.476,-0.407,4.64,0.048,0.034,988.0,971.0,
485,v_1|participant_id[61],-1.227,0.501,-2.202,-0.393,0.016,0.011,1016.0,827.0,
486,v_1|participant_id[62],-1.019,0.539,-2.069,-0.102,0.017,0.012,992.0,905.0,
487,v_1|participant_id[63],-1.025,0.487,-1.909,-0.082,0.015,0.011,1028.0,1028.0,
488,v_1|participant_id[64],0.988,0.732,-0.306,2.236,0.023,0.017,1061.0,899.0,
489,v_1|participant_id[65],-0.515,0.425,-1.353,0.249,0.013,0.009,1040.0,799.0,
490,v_1|participant_id[66],-1.019,1.593,-4.245,1.239,0.052,0.037,956.0,944.0,
491,v_1|participant_id[67],0.592,0.459,-0.177,1.546,0.014,0.01,1068.0,1013.0,
492,v_1|participant_id[68],-0.366,0.528,-1.262,0.598,0.016,0.012,1129.0,975.0,
493,v_1|participant_id[69],-0.736,0.699,-1.996,0.475,0.022,0.016,997.0,981.0,
494,t_1|participant_id_mu,0.022,0.296,-0.526,0.547,0.009,0.008,1063.0,880.0,
495,v_1|participant_id_offset[1],-4.422,1.286,-6.898,-2.105,0.041,0.029,958.0,971.0,
496,v_1|participant_id_offset[2],-0.154,0.522,-1.063,0.907,0.016,0.012,1050.0,813.0,
497,v_1|participant_id_offset[3],-1.696,0.611,-2.831,-0.605,0.019,0.014,1024.0,944.0,
498,v_1|participant_id_offset[4],0.368,0.667,-0.803,1.659,0.02,0.018,1120.0,809.0,
499,v_1|participant_id_offset[5],-0.133,0.774,-1.539,1.321,0.024,0.018,1045.0,941.0,
500,v_1|participant_id_offset[6],1.409,0.998,-0.331,3.359,0.031,0.022,1015.0,1071.0,
501,v_1|participant_id_offset[7],1.633,0.882,-0.032,3.234,0.027,0.02,1086.0,967.0,
502,v_1|participant_id_offset[8],0.17,0.601,-0.996,1.258,0.018,0.014,1087.0,936.0,
503,v_1|participant_id_offset[9],0.164,0.614,-1.012,1.295,0.02,0.014,935.0,886.0,
504,v_1|participant_id_offset[10],0.242,0.524,-0.661,1.312,0.015,0.013,1152.0,845.0,
505,v_1|participant_id_offset[11],-0.166,0.587,-1.314,0.852,0.018,0.015,1096.0,660.0,
506,v_1|participant_id_offset[12],-1.793,0.66,-3.026,-0.535,0.02,0.014,1100.0,734.0,
507,v_1|participant_id_offset[13],-1.575,0.958,-3.239,0.349,0.031,0.022,932.0,980.0,
508,v_1|participant_id_offset[14],-2.868,0.856,-4.406,-1.236,0.027,0.019,997.0,837.0,
509,v_1|participant_id_offset[15],2.572,1.355,0.189,5.227,0.042,0.03,1035.0,890.0,
510,v_1|participant_id_offset[16],-3.868,1.233,-6.39,-1.761,0.039,0.028,985.0,977.0,
511,v_1|participant_id_offset[17],1.518,0.776,0.062,3.001,0.025,0.019,990.0,941.0,
512,v_1|participant_id_offset[18],0.995,0.761,-0.346,2.498,0.024,0.019,1002.0,723.0,
513,v_1|participant_id_offset[19],0.92,0.883,-0.628,2.623,0.027,0.021,1078.0,950.0,
514,v_1|participant_id_offset[20],0.177,1.295,-2.369,2.388,0.04,0.031,1066.0,853.0,
515,v_1|participant_id_offset[21],-3.717,1.055,-5.614,-1.748,0.034,0.024,973.0,905.0,
516,v_1|participant_id_offset[22],-2.361,0.848,-3.954,-0.848,0.027,0.019,954.0,800.0,
517,v_1|participant_id_offset[23],1.303,1.06,-0.632,3.26,0.032,0.025,1097.0,1021.0,
518,v_1|participant_id_offset[24],0.409,0.664,-0.814,1.619,0.02,0.018,1068.0,866.0,
519,v_1|participant_id_offset[25],0.864,1.122,-1.141,2.982,0.035,0.027,1036.0,1017.0,
520,v_1|participant_id_offset[26],5.301,1.461,2.536,8.032,0.045,0.032,1037.0,842.0,
521,v_1|participant_id_offset[27],-2.314,0.872,-3.922,-0.619,0.027,0.019,1042.0,773.0,
522,v_1|participant_id_offset[28],-1.768,0.617,-3.04,-0.723,0.019,0.014,1030.0,992.0,
523,v_1|participant_id_offset[29],0.495,0.749,-0.955,1.839,0.023,0.02,1039.0,792.0,
524,v_1|participant_id_offset[30],0.374,0.612,-0.621,1.69,0.019,0.014,1027.0,1024.0,
