,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
272,v_signed_contrast|participant_id[60],-0.064,0.595,-0.63,0.484,0.02,0.014,859.0,736.0,
273,v_signed_contrast|participant_id[61],-0.023,0.519,-0.503,0.498,0.018,0.013,879.0,870.0,
274,v_signed_contrast|participant_id[62],-0.065,0.438,-0.795,0.427,0.014,0.01,886.0,839.0,
275,v_signed_contrast|participant_id[63],-0.028,0.493,-0.606,0.489,0.017,0.012,1038.0,906.0,
276,v_signed_contrast|participant_id[64],-0.055,0.36,-0.588,0.413,0.013,0.009,879.0,892.0,
277,v_signed_contrast|participant_id[65],-0.035,0.467,-0.566,0.464,0.015,0.011,1037.0,937.0,
278,v_signed_contrast|participant_id[66],-0.016,0.304,-0.436,0.449,0.01,0.007,775.0,881.0,
279,v_signed_contrast|participant_id[67],-0.028,0.42,-0.495,0.415,0.013,0.009,980.0,905.0,
280,v_signed_contrast|participant_id[68],-0.005,0.328,-0.406,0.447,0.011,0.008,913.0,826.0,
281,v_signed_contrast|participant_id[69],-0.022,0.277,-0.444,0.381,0.009,0.007,967.0,941.0,
282,v_signed_contrast,1.097,0.587,-0.061,2.2,0.018,0.013,1059.0,981.0,
283,v_signed_contrast|participant_id_sigma,0.158,0.2,0.013,0.42,0.006,0.005,924.0,684.0,
284,p_outlier,0.028,0.005,0.018,0.038,0.0,0.0,1115.0,1108.0,
285,t_1|participant_id[1],0.066,0.407,-0.651,0.814,0.012,0.009,1068.0,903.0,
286,t_1|participant_id[2],-0.226,0.327,-0.844,0.402,0.01,0.007,1021.0,908.0,
287,t_1|participant_id[3],-0.134,0.365,-0.868,0.512,0.012,0.008,950.0,876.0,
288,t_1|participant_id[4],0.444,0.377,-0.215,1.098,0.012,0.009,983.0,826.0,
289,t_1|participant_id[5],-0.117,0.342,-0.826,0.462,0.011,0.008,991.0,863.0,
290,t_1|participant_id[6],0.181,0.388,-0.492,0.878,0.012,0.009,1028.0,952.0,
291,t_1|participant_id[7],-0.272,0.371,-0.909,0.435,0.012,0.009,979.0,906.0,
292,t_1|participant_id[8],0.054,0.337,-0.593,0.624,0.011,0.008,971.0,939.0,
293,t_1|participant_id[9],0.168,0.357,-0.479,0.83,0.012,0.009,880.0,932.0,
294,t_1|participant_id[10],0.38,0.448,-0.458,1.176,0.014,0.01,1014.0,844.0,
295,t_1|participant_id[11],-0.418,0.312,-1.046,0.122,0.01,0.007,961.0,869.0,
296,t_1|participant_id[12],-0.119,0.383,-0.944,0.541,0.012,0.009,1020.0,747.0,
297,t_1|participant_id[13],-0.081,0.345,-0.751,0.54,0.011,0.008,979.0,983.0,
298,t_1|participant_id[14],1.104,0.421,0.41,1.865,0.014,0.01,947.0,912.0,
299,t_1|participant_id[15],0.737,0.467,-0.091,1.636,0.014,0.011,1090.0,1036.0,
300,t_1|participant_id[16],0.316,0.397,-0.426,0.991,0.013,0.009,893.0,868.0,
301,t_1|participant_id[17],0.288,0.382,-0.296,1.052,0.012,0.009,1000.0,947.0,
302,t_1|participant_id[18],-0.018,0.36,-0.666,0.696,0.012,0.008,920.0,872.0,
303,t_1|participant_id[19],0.129,0.365,-0.558,0.782,0.011,0.008,1092.0,1009.0,
304,t_1|participant_id[20],0.044,0.359,-0.615,0.717,0.012,0.009,892.0,719.0,
305,t_1|participant_id[21],0.035,0.345,-0.536,0.762,0.012,0.008,902.0,801.0,
306,t_1|participant_id[22],0.059,0.355,-0.61,0.709,0.011,0.008,983.0,820.0,
307,t_1|participant_id[23],0.175,0.368,-0.439,0.94,0.012,0.009,886.0,1024.0,
308,t_1|participant_id[24],-0.217,0.347,-0.804,0.473,0.012,0.008,895.0,860.0,
309,t_1|participant_id[25],-0.645,0.312,-1.289,-0.072,0.009,0.007,1085.0,867.0,
310,t_1|participant_id[26],0.856,0.438,0.07,1.643,0.014,0.01,993.0,983.0,
311,t_1|participant_id[27],0.234,0.436,-0.603,1.039,0.014,0.01,973.0,837.0,
312,t_1|participant_id[28],0.084,0.371,-0.619,0.763,0.012,0.008,1013.0,1024.0,
313,t_1|participant_id[29],-0.475,0.378,-1.146,0.271,0.012,0.009,928.0,912.0,
314,t_1|participant_id[30],-0.008,0.359,-0.683,0.639,0.011,0.008,972.0,1008.0,
315,t_1|participant_id[31],0.231,0.365,-0.434,0.869,0.012,0.008,959.0,930.0,
316,t_1|participant_id[32],0.82,0.382,0.189,1.514,0.012,0.009,983.0,973.0,
317,t_1|participant_id[33],0.896,0.43,0.037,1.641,0.014,0.01,1004.0,983.0,
318,t_1|participant_id[34],1.028,0.444,0.236,1.822,0.014,0.01,992.0,979.0,
319,t_1|participant_id[35],-0.085,0.326,-0.616,0.578,0.01,0.007,1059.0,942.0,
320,t_1|participant_id[36],0.223,0.428,-0.534,1.113,0.013,0.011,1085.0,897.0,
321,t_1|participant_id[37],0.837,0.45,0.132,1.791,0.014,0.01,1003.0,873.0,
322,t_1|participant_id[38],0.211,0.432,-0.569,1.078,0.014,0.01,947.0,994.0,
323,t_1|participant_id[39],0.484,0.408,-0.272,1.242,0.013,0.009,983.0,972.0,
324,t_1|participant_id[40],-0.274,0.314,-0.853,0.324,0.01,0.007,933.0,934.0,
325,t_1|participant_id[41],-0.637,0.372,-1.443,-0.049,0.012,0.008,1000.0,1022.0,
326,t_1|participant_id[42],-0.422,0.329,-1.08,0.19,0.01,0.007,1038.0,788.0,
327,t_1|participant_id[43],0.83,0.423,0.088,1.661,0.013,0.009,1029.0,942.0,
328,t_1|participant_id[44],0.057,0.361,-0.661,0.68,0.012,0.009,844.0,1012.0,
329,t_1|participant_id[45],-0.044,0.356,-0.659,0.652,0.012,0.008,920.0,842.0,
330,t_1|participant_id[46],0.057,0.345,-0.641,0.639,0.01,0.008,1115.0,975.0,
331,t_1|participant_id[47],-0.091,0.364,-0.779,0.569,0.012,0.008,971.0,1024.0,
332,t_1|participant_id[48],-0.091,0.335,-0.665,0.589,0.011,0.008,947.0,983.0,
333,t_1|participant_id[49],0.065,0.354,-0.567,0.767,0.011,0.008,991.0,944.0,
334,t_1|participant_id[50],0.978,0.438,0.198,1.795,0.013,0.009,1075.0,849.0,
335,t_1|participant_id[51],0.011,0.351,-0.655,0.619,0.011,0.008,945.0,858.0,
336,t_1|participant_id[52],0.227,0.371,-0.424,0.889,0.011,0.008,1050.0,907.0,
337,t_1|participant_id[53],0.146,0.376,-0.543,0.924,0.011,0.009,1126.0,1040.0,
338,t_1|participant_id[54],-0.161,0.322,-0.754,0.432,0.01,0.008,1029.0,847.0,
339,t_1|participant_id[55],0.165,0.39,-0.583,0.815,0.012,0.009,1002.0,1023.0,
340,t_1|participant_id[56],0.434,0.399,-0.222,1.26,0.013,0.009,956.0,950.0,
341,t_1|participant_id[57],0.616,0.412,-0.16,1.301,0.014,0.01,908.0,969.0,
342,t_1|participant_id[58],0.185,0.397,-0.618,0.903,0.015,0.011,685.0,944.0,
343,t_1|participant_id[59],0.755,0.425,0.013,1.547,0.014,0.01,960.0,1015.0,
344,t_1|participant_id[60],-0.09,0.354,-0.773,0.57,0.011,0.008,1003.0,949.0,
345,t_1|participant_id[61],0.329,0.383,-0.345,1.027,0.012,0.009,1058.0,970.0,
346,t_1|participant_id[62],-0.159,0.318,-0.725,0.456,0.01,0.007,1056.0,1059.0,
347,t_1|participant_id[63],-0.098,0.381,-0.779,0.595,0.012,0.009,1014.0,968.0,
348,t_1|participant_id[64],0.538,0.379,-0.072,1.276,0.012,0.009,995.0,948.0,
349,t_1|participant_id[65],-0.074,0.338,-0.703,0.568,0.01,0.008,1069.0,1026.0,
350,t_1|participant_id[66],0.025,0.35,-0.622,0.665,0.011,0.008,1033.0,983.0,
351,t_1|participant_id[67],-0.334,0.307,-0.938,0.19,0.01,0.007,995.0,907.0,
352,t_1|participant_id[68],-0.022,0.339,-0.658,0.617,0.011,0.009,988.0,750.0,
353,t_1|participant_id[69],0.266,0.399,-0.455,1.045,0.013,0.009,862.0,983.0,
354,v_Intercept,-0.428,0.357,-1.109,0.233,0.012,0.009,839.0,880.0,
355,alpha_1|participant_id_sigma,0.347,0.203,0.098,0.767,0.007,0.005,798.0,908.0,
356,beta_1|participant_id_offset[1],0.091,1.099,-1.898,2.071,0.034,0.024,1020.0,986.0,
357,beta_1|participant_id_offset[2],-0.045,1.131,-2.27,1.932,0.04,0.029,780.0,907.0,
358,beta_1|participant_id_offset[3],0.018,1.087,-2.004,1.99,0.035,0.025,936.0,1023.0,
359,beta_1|participant_id_offset[4],-0.044,1.072,-2.111,1.869,0.032,0.025,1108.0,858.0,
360,beta_1|participant_id_offset[5],0.06,1.122,-1.817,2.313,0.037,0.026,942.0,1026.0,
361,beta_1|participant_id_offset[6],0.015,1.158,-2.193,2.116,0.041,0.029,799.0,982.0,
362,beta_1|participant_id_offset[7],0.0,1.111,-2.078,2.06,0.036,0.025,975.0,912.0,
363,beta_1|participant_id_offset[8],0.002,1.084,-2.013,1.935,0.035,0.025,983.0,872.0,
364,beta_1|participant_id_offset[9],0.066,1.126,-1.884,2.261,0.036,0.026,961.0,906.0,
365,beta_1|participant_id_offset[10],-0.031,1.128,-2.19,2.01,0.037,0.026,896.0,915.0,
366,beta_1|participant_id_offset[11],0.106,1.138,-2.069,2.214,0.037,0.026,953.0,1005.0,
367,beta_1|participant_id_offset[12],0.008,1.096,-2.102,1.943,0.035,0.026,961.0,1011.0,
368,beta_1|participant_id_offset[13],-0.008,1.1,-2.17,2.022,0.036,0.026,895.0,981.0,
369,beta_1|participant_id_offset[14],-0.125,1.086,-2.004,2.077,0.038,0.027,814.0,871.0,
370,beta_1|participant_id_offset[15],0.01,1.128,-2.188,2.024,0.037,0.026,907.0,1019.0,
371,beta_1|participant_id_offset[16],0.043,1.124,-2.221,1.973,0.036,0.026,970.0,983.0,
372,beta_1|participant_id_offset[17],-0.019,1.133,-2.056,2.148,0.036,0.026,991.0,908.0,
373,beta_1|participant_id_offset[18],-0.03,1.126,-2.036,2.159,0.035,0.025,1046.0,918.0,
374,beta_1|participant_id_offset[19],0.041,1.125,-2.023,2.211,0.037,0.026,924.0,992.0,
375,beta_1|participant_id_offset[20],0.006,1.131,-2.131,2.108,0.035,0.026,1057.0,983.0,
376,beta_1|participant_id_offset[21],0.071,1.128,-1.93,2.158,0.037,0.029,928.0,695.0,
377,beta_1|participant_id_offset[22],-0.084,1.074,-2.141,1.919,0.034,0.025,1003.0,942.0,
378,beta_1|participant_id_offset[23],-0.001,1.099,-1.88,2.3,0.035,0.025,1007.0,801.0,
379,beta_1|participant_id_offset[24],0.053,1.026,-1.834,2.033,0.031,0.025,1058.0,912.0,
380,beta_1|participant_id_offset[25],-0.026,1.105,-1.986,2.132,0.036,0.026,941.0,1015.0,
381,beta_1|participant_id_offset[26],0.003,1.159,-2.171,2.088,0.037,0.027,993.0,890.0,
382,beta_1|participant_id_offset[27],-0.028,1.117,-2.103,2.036,0.038,0.027,847.0,973.0,
383,beta_1|participant_id_offset[28],0.084,1.118,-1.879,2.251,0.035,0.025,1020.0,942.0,
384,beta_1|participant_id_offset[29],0.096,1.076,-1.987,1.947,0.034,0.025,1001.0,902.0,
385,beta_1|participant_id_offset[30],-0.047,1.108,-1.998,2.188,0.036,0.027,927.0,943.0,
386,beta_1|participant_id_offset[31],-0.042,1.158,-2.308,1.997,0.038,0.029,923.0,875.0,
387,beta_1|participant_id_offset[32],-0.048,1.157,-2.323,2.115,0.037,0.027,983.0,906.0,
388,beta_1|participant_id_offset[33],-0.073,1.111,-2.276,1.855,0.041,0.029,730.0,912.0,
389,beta_1|participant_id_offset[34],-0.117,1.121,-2.055,1.959,0.037,0.026,946.0,1026.0,
390,beta_1|participant_id_offset[35],0.059,1.127,-1.864,2.294,0.037,0.026,918.0,927.0,
391,beta_1|participant_id_offset[36],0.017,1.113,-1.959,2.161,0.038,0.027,857.0,906.0,
392,beta_1|participant_id_offset[37],0.095,1.178,-1.985,2.507,0.037,0.026,1024.0,827.0,
393,beta_1|participant_id_offset[38],0.136,1.165,-1.784,2.556,0.038,0.03,953.0,659.0,
394,beta_1|participant_id_offset[39],-0.074,1.089,-2.027,1.932,0.04,0.028,759.0,978.0,
395,beta_1|participant_id_offset[40],0.01,1.131,-2.138,2.058,0.036,0.026,964.0,983.0,
396,beta_1|participant_id_offset[41],0.081,1.117,-2.007,2.056,0.036,0.026,962.0,883.0,
397,beta_1|participant_id_offset[42],-0.039,1.124,-2.576,1.708,0.035,0.029,1017.0,1038.0,
398,beta_1|participant_id_offset[43],-0.14,1.142,-2.232,2.007,0.042,0.03,742.0,935.0,
399,beta_1|participant_id_offset[44],0.003,1.13,-2.196,2.089,0.038,0.027,900.0,944.0,
400,beta_1|participant_id_offset[45],0.054,1.101,-1.93,2.114,0.034,0.027,1054.0,873.0,
401,beta_1|participant_id_offset[46],0.047,1.139,-1.866,2.329,0.038,0.027,885.0,1022.0,
402,beta_1|participant_id_offset[47],0.049,1.142,-2.007,2.322,0.036,0.027,1023.0,876.0,
403,beta_1|participant_id_offset[48],-0.038,1.153,-2.038,2.31,0.038,0.027,941.0,912.0,
404,beta_1|participant_id_offset[49],0.041,1.111,-2.018,2.174,0.033,0.026,1118.0,1024.0,
405,beta_1|participant_id_offset[50],-0.077,1.12,-2.226,1.92,0.034,0.025,1085.0,1023.0,
406,beta_1|participant_id_offset[51],0.011,1.128,-2.055,2.164,0.042,0.03,714.0,1026.0,
407,beta_1|participant_id_offset[52],-0.014,1.168,-2.167,2.213,0.042,0.029,783.0,817.0,
408,beta_1|participant_id_offset[53],0.074,1.141,-2.181,2.021,0.035,0.025,1044.0,1067.0,
409,beta_1|participant_id_offset[54],0.118,1.151,-1.934,2.372,0.036,0.026,999.0,943.0,
410,beta_1|participant_id_offset[55],0.131,1.132,-1.9,2.215,0.043,0.03,701.0,844.0,
411,beta_1|participant_id_offset[56],-0.038,1.132,-2.147,2.004,0.039,0.028,842.0,855.0,
412,beta_1|participant_id_offset[57],0.045,1.116,-2.026,2.15,0.035,0.025,994.0,992.0,
413,beta_1|participant_id_offset[58],-0.002,1.141,-2.347,1.897,0.037,0.026,940.0,975.0,
414,beta_1|participant_id_offset[59],0.114,1.084,-1.803,2.227,0.036,0.025,920.0,934.0,
415,beta_1|participant_id_offset[60],0.052,1.143,-2.342,1.903,0.037,0.026,976.0,935.0,
416,beta_1|participant_id_offset[61],0.042,1.111,-1.934,2.121,0.035,0.029,998.0,846.0,
417,beta_1|participant_id_offset[62],0.006,1.116,-2.254,1.838,0.036,0.026,931.0,847.0,
418,beta_1|participant_id_offset[63],0.091,1.105,-1.991,1.969,0.036,0.026,923.0,783.0,
419,beta_1|participant_id_offset[64],-0.054,1.128,-2.06,2.049,0.035,0.027,1052.0,942.0,
420,beta_1|participant_id_offset[65],-0.069,1.161,-2.195,2.032,0.039,0.028,881.0,878.0,
421,beta_1|participant_id_offset[66],0.073,1.116,-2.089,2.058,0.039,0.027,846.0,913.0,
422,beta_1|participant_id_offset[67],0.023,1.12,-2.134,2.022,0.034,0.024,1109.0,1026.0,
423,beta_1|participant_id_offset[68],0.002,1.164,-2.161,2.088,0.038,0.027,942.0,1026.0,
424,beta_1|participant_id_offset[69],0.004,1.107,-2.274,2.013,0.037,0.026,905.0,917.0,
425,a_Intercept,-1.398,0.298,-1.942,-0.83,0.009,0.007,1033.0,918.0,
426,a_1|participant_id_mu,-0.005,0.281,-0.473,0.552,0.009,0.006,1055.0,935.0,
427,beta_1|participant_id[1],0.037,0.308,-0.393,0.617,0.009,0.008,951.0,907.0,
428,beta_1|participant_id[2],-0.019,0.31,-0.62,0.504,0.011,0.008,739.0,714.0,
429,beta_1|participant_id[3],-0.01,0.335,-0.515,0.546,0.011,0.008,927.0,983.0,
430,beta_1|participant_id[4],-0.023,0.29,-0.579,0.467,0.009,0.006,1113.0,949.0,
431,beta_1|participant_id[5],0.02,0.299,-0.509,0.528,0.01,0.007,995.0,941.0,
432,beta_1|participant_id[6],0.003,0.306,-0.625,0.47,0.01,0.007,834.0,880.0,
433,beta_1|participant_id[7],-0.013,0.31,-0.541,0.531,0.01,0.007,969.0,901.0,
434,beta_1|participant_id[8],0.005,0.298,-0.457,0.561,0.01,0.007,879.0,821.0,
435,beta_1|participant_id[9],0.004,0.372,-0.528,0.548,0.012,0.008,998.0,975.0,
436,beta_1|participant_id[10],-0.023,0.293,-0.517,0.515,0.009,0.007,1107.0,983.0,
437,beta_1|participant_id[11],0.024,0.363,-0.487,0.638,0.011,0.009,944.0,992.0,
438,beta_1|participant_id[12],-0.01,0.341,-0.536,0.548,0.011,0.008,881.0,850.0,
439,beta_1|participant_id[13],-0.015,0.355,-0.569,0.521,0.011,0.008,954.0,842.0,
440,beta_1|participant_id[14],-0.032,0.292,-0.66,0.437,0.009,0.007,1033.0,929.0,
441,beta_1|participant_id[15],-0.009,0.335,-0.568,0.551,0.013,0.009,896.0,877.0,
442,beta_1|participant_id[16],0.006,0.3,-0.526,0.519,0.01,0.007,963.0,858.0,
443,beta_1|participant_id[17],-0.007,0.34,-0.507,0.596,0.011,0.008,1061.0,983.0,
444,beta_1|participant_id[18],-0.016,0.336,-0.663,0.559,0.01,0.008,1088.0,874.0,
445,beta_1|participant_id[19],0.006,0.382,-0.647,0.521,0.014,0.011,958.0,934.0,
446,beta_1|participant_id[20],-0.004,0.3,-0.469,0.576,0.01,0.007,1022.0,944.0,
447,beta_1|participant_id[21],0.024,0.369,-0.511,0.636,0.012,0.008,970.0,872.0,
448,beta_1|participant_id[22],-0.016,0.291,-0.488,0.459,0.009,0.007,981.0,912.0,
449,beta_1|participant_id[23],-0.016,0.3,-0.599,0.526,0.01,0.007,992.0,845.0,
450,beta_1|participant_id[24],0.013,0.311,-0.457,0.504,0.009,0.007,1214.0,857.0,
451,beta_1|participant_id[25],-0.014,0.331,-0.633,0.477,0.011,0.008,890.0,930.0,
452,beta_1|participant_id[26],0.002,0.354,-0.648,0.547,0.011,0.008,963.0,908.0,
453,beta_1|participant_id[27],-0.01,0.354,-0.67,0.452,0.012,0.009,846.0,908.0,
454,beta_1|participant_id[28],0.03,0.305,-0.442,0.631,0.009,0.007,1089.0,960.0,
455,beta_1|participant_id[29],0.003,0.297,-0.526,0.529,0.009,0.007,990.0,969.0,
456,beta_1|participant_id[30],-0.016,0.302,-0.49,0.647,0.01,0.007,941.0,982.0,
457,beta_1|participant_id[31],0.001,0.343,-0.517,0.595,0.011,0.008,924.0,806.0,
458,beta_1|participant_id[32],-0.023,0.347,-0.75,0.477,0.011,0.008,1030.0,936.0,
459,beta_1|participant_id[33],-0.016,0.312,-0.57,0.487,0.01,0.007,756.0,1087.0,
460,beta_1|participant_id[34],-0.051,0.312,-0.575,0.467,0.01,0.007,894.0,933.0,
461,beta_1|participant_id[35],-0.001,0.353,-0.505,0.608,0.012,0.008,955.0,982.0,
462,beta_1|participant_id[36],0.007,0.365,-0.492,0.658,0.013,0.009,900.0,853.0,
463,beta_1|participant_id[37],0.017,0.367,-0.538,0.538,0.012,0.008,1024.0,833.0,
464,beta_1|participant_id[38],0.027,0.301,-0.52,0.584,0.009,0.007,1010.0,860.0,
465,beta_1|participant_id[39],-0.028,0.327,-0.538,0.516,0.011,0.008,900.0,680.0,
466,beta_1|participant_id[40],-0.001,0.339,-0.557,0.604,0.011,0.008,914.0,917.0,
467,beta_1|participant_id[41],0.008,0.328,-0.411,0.598,0.01,0.007,1018.0,983.0,
468,beta_1|participant_id[42],-0.026,0.313,-0.629,0.495,0.009,0.008,1005.0,1026.0,
469,beta_1|participant_id[43],-0.044,0.316,-0.654,0.455,0.011,0.008,640.0,776.0,
470,beta_1|participant_id[44],0.015,0.305,-0.551,0.557,0.01,0.007,958.0,983.0,
471,beta_1|participant_id[45],0.003,0.288,-0.514,0.588,0.009,0.007,911.0,956.0,
472,beta_1|participant_id[46],0.013,0.304,-0.433,0.632,0.01,0.007,919.0,1067.0,
473,beta_1|participant_id[47],-0.0,0.339,-0.483,0.626,0.01,0.008,1001.0,1071.0,
474,beta_1|participant_id[48],-0.008,0.373,-0.658,0.523,0.012,0.009,973.0,937.0,
475,beta_1|participant_id[49],0.018,0.374,-0.442,0.615,0.011,0.008,1085.0,983.0,
476,beta_1|participant_id[50],-0.024,0.367,-0.56,0.404,0.011,0.009,1043.0,901.0,
477,beta_1|participant_id[51],0.003,0.299,-0.534,0.534,0.01,0.007,790.0,1023.0,
478,beta_1|participant_id[52],-0.023,0.359,-0.508,0.59,0.012,0.009,868.0,874.0,
479,beta_1|participant_id[53],-0.01,0.34,-0.5,0.607,0.011,0.008,1102.0,904.0,
480,beta_1|participant_id[54],0.028,0.303,-0.513,0.5,0.01,0.007,1058.0,943.0,
481,beta_1|participant_id[55],0.032,0.295,-0.48,0.617,0.011,0.008,708.0,943.0,
482,beta_1|participant_id[56],-0.034,0.331,-0.659,0.431,0.011,0.008,899.0,787.0,
483,beta_1|participant_id[57],-0.002,0.327,-0.549,0.526,0.01,0.007,947.0,941.0,
484,beta_1|participant_id[58],0.0,0.337,-0.515,0.505,0.011,0.008,954.0,952.0,
485,beta_1|participant_id[59],0.039,0.331,-0.503,0.625,0.011,0.008,848.0,907.0,
486,beta_1|participant_id[60],0.017,0.322,-0.491,0.556,0.011,0.007,1004.0,868.0,
487,beta_1|participant_id[61],-0.006,0.346,-0.542,0.655,0.012,0.008,1008.0,905.0,
488,beta_1|participant_id[62],-0.008,0.327,-0.56,0.54,0.011,0.008,928.0,907.0,
489,beta_1|participant_id[63],0.022,0.311,-0.533,0.498,0.01,0.007,930.0,826.0,
490,beta_1|participant_id[64],-0.014,0.302,-0.59,0.504,0.01,0.007,1050.0,973.0,
491,beta_1|participant_id[65],-0.044,0.363,-0.704,0.421,0.011,0.008,1077.0,944.0,
492,beta_1|participant_id[66],0.009,0.297,-0.547,0.536,0.01,0.007,866.0,936.0,
493,beta_1|participant_id[67],0.001,0.33,-0.602,0.51,0.01,0.007,1131.0,1026.0,
494,beta_1|participant_id[68],-0.016,0.378,-0.606,0.527,0.012,0.009,1016.0,955.0,
495,beta_1|participant_id[69],-0.0,0.28,-0.468,0.563,0.009,0.006,881.0,838.0,
496,v_1|participant_id[1],-3.396,2.205,-7.516,-0.276,0.07,0.05,989.0,805.0,
497,v_1|participant_id[2],-0.054,0.408,-0.716,0.838,0.012,0.009,1042.0,981.0,
498,v_1|participant_id[3],-1.133,0.625,-2.409,-0.163,0.022,0.016,806.0,792.0,
499,v_1|participant_id[4],0.252,0.518,-0.561,1.391,0.016,0.011,1085.0,874.0,
500,v_1|participant_id[5],-0.107,0.535,-1.123,0.842,0.016,0.012,1098.0,983.0,
501,v_1|participant_id[6],1.093,0.929,-0.35,2.789,0.028,0.02,1131.0,952.0,
502,v_1|participant_id[7],1.026,0.767,-0.179,2.612,0.023,0.016,1140.0,849.0,
503,v_1|participant_id[8],0.151,0.502,-0.708,1.198,0.017,0.012,894.0,983.0,
504,v_1|participant_id[9],0.222,0.47,-0.665,1.074,0.015,0.011,1007.0,813.0,
505,v_1|participant_id[10],0.22,0.483,-0.788,1.052,0.015,0.011,1000.0,834.0,
506,v_1|participant_id[11],-0.108,0.439,-0.926,0.694,0.014,0.01,913.0,914.0,
507,v_1|participant_id[12],-1.232,0.501,-2.33,-0.432,0.017,0.013,903.0,981.0,
508,v_1|participant_id[13],-1.01,0.883,-2.689,0.301,0.028,0.019,1004.0,1025.0,
509,v_1|participant_id[14],-2.705,1.672,-6.029,-0.408,0.054,0.038,907.0,937.0,
510,v_1|participant_id[15],2.125,1.615,-0.214,5.374,0.049,0.035,1057.0,982.0,
511,v_1|participant_id[16],-3.323,2.122,-7.389,-0.333,0.065,0.046,1035.0,875.0,
512,v_1|participant_id[17],0.975,0.697,-0.128,2.386,0.021,0.015,1036.0,858.0,
513,v_1|participant_id[18],0.719,0.67,-0.366,2.008,0.02,0.014,1131.0,941.0,
514,v_1|participant_id[19],0.575,0.666,-0.688,1.761,0.02,0.014,1104.0,983.0,
515,v_1|participant_id[20],0.178,1.156,-1.987,2.483,0.036,0.026,984.0,932.0,
516,v_1|participant_id[21],-3.026,1.832,-6.309,-0.42,0.059,0.043,965.0,906.0,
517,v_1|participant_id[22],-1.705,1.092,-3.734,0.026,0.039,0.027,813.0,945.0,
518,v_1|participant_id[23],0.873,0.88,-0.551,2.555,0.027,0.02,1070.0,803.0,
519,v_1|participant_id[24],0.294,0.507,-0.625,1.256,0.015,0.011,1056.0,905.0,
520,v_1|participant_id[25],0.566,0.828,-0.66,2.239,0.024,0.018,1162.0,755.0,
521,v_1|participant_id[26],4.839,3.09,0.243,10.723,0.092,0.065,1113.0,1072.0,
522,v_1|participant_id[27],-1.671,1.002,-3.682,-0.142,0.034,0.024,930.0,966.0,
523,v_1|participant_id[28],-1.151,0.603,-2.381,-0.194,0.021,0.015,889.0,897.0,
524,v_1|participant_id[29],0.31,0.558,-0.684,1.344,0.017,0.012,1048.0,876.0,
525,v_1|participant_id[30],0.324,0.462,-0.529,1.262,0.015,0.011,952.0,677.0,
526,v_1|participant_id[31],-0.504,0.487,-1.475,0.394,0.017,0.012,797.0,883.0,
527,v_1|participant_id[32],-0.218,0.43,-1.124,0.58,0.015,0.011,867.0,849.0,
528,v_1|participant_id[33],-2.365,1.132,-4.742,-0.716,0.038,0.027,856.0,912.0,
529,v_1|participant_id[34],1.346,0.886,-0.023,3.069,0.026,0.019,1170.0,985.0,
530,v_1|participant_id[35],-3.168,1.877,-6.648,-0.412,0.06,0.043,960.0,952.0,
531,v_1|participant_id[36],-0.365,0.439,-1.172,0.496,0.015,0.011,891.0,915.0,
532,v_1|participant_id[37],2.165,1.053,0.561,4.177,0.031,0.022,1181.0,879.0,
533,v_1|participant_id[38],-0.45,0.493,-1.319,0.569,0.015,0.011,1021.0,944.0,
534,v_1|participant_id[39],2.621,1.842,0.004,6.104,0.054,0.039,1193.0,1067.0,
535,v_1|participant_id[40],-0.815,0.667,-2.06,0.355,0.021,0.015,1003.0,915.0,
536,v_1|participant_id[41],1.245,0.88,-0.084,3.023,0.025,0.018,1251.0,1062.0,
537,v_1|participant_id[42],-0.341,0.418,-1.122,0.465,0.013,0.01,971.0,981.0,
538,v_1|participant_id[43],1.256,0.891,-0.151,3.071,0.027,0.019,1100.0,914.0,
539,v_1|participant_id[44],0.476,0.738,-0.626,1.927,0.021,0.016,1134.0,975.0,
540,v_1|participant_id[45],0.524,0.58,-0.514,1.557,0.017,0.012,1079.0,992.0,
541,v_1|participant_id[46],1.512,1.652,-0.944,4.457,0.05,0.036,1075.0,944.0,
542,v_1|participant_id[47],0.167,0.443,-0.621,1.063,0.014,0.01,977.0,983.0,
543,v_1|participant_id[48],-0.69,0.475,-1.594,0.237,0.016,0.012,869.0,1063.0,
544,v_1|participant_id[49],-0.105,0.476,-0.969,0.886,0.015,0.011,992.0,944.0,
545,v_1|participant_id[50],1.587,1.056,-0.043,3.622,0.031,0.022,1162.0,1070.0,
546,v_1|participant_id[51],0.284,0.952,-1.629,2.12,0.03,0.021,1031.0,982.0,
547,v_1|participant_id[52],0.129,0.438,-0.612,1.039,0.014,0.01,987.0,750.0,
548,v_1|participant_id[53],0.735,0.474,-0.036,1.746,0.014,0.01,1145.0,1024.0,
549,v_1|participant_id[54],-0.662,0.522,-1.689,0.347,0.018,0.014,932.0,868.0,
550,v_1|participant_id[55],-0.15,0.445,-1.025,0.75,0.014,0.01,922.0,988.0,
551,v_1|participant_id[56],0.376,0.521,-0.446,1.462,0.016,0.011,1013.0,944.0,
552,v_1|participant_id[57],0.517,0.432,-0.376,1.275,0.013,0.009,1064.0,951.0,
553,v_1|participant_id[58],-2.254,1.818,-5.775,0.372,0.058,0.041,979.0,847.0,
