,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.49,0.909,-1.297,2.054,0.029,0.022,969.0,904.0,
1,z_prevresp,0.185,0.769,-1.233,1.656,0.024,0.017,1020.0,864.0,
2,t,0.141,0.155,0.007,0.413,0.005,0.004,999.0,944.0,
3,theta,0.122,0.193,-0.096,0.504,0.007,0.005,748.0,869.0,
4,v_Intercept,-0.188,0.722,-1.541,1.166,0.022,0.016,1091.0,1105.0,
5,v_signed_contrast,0.129,0.075,-0.006,0.27,0.002,0.002,922.0,617.0,
6,a,1.065,0.268,0.623,1.598,0.009,0.006,912.0,874.0,
7,z_Intercept,-0.13,0.647,-1.271,1.147,0.02,0.015,1052.0,863.0,
8,p_outlier,0.27,0.111,0.09,0.473,0.004,0.003,969.0,939.0,
