,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.19,0.742,-1.11,1.588,0.024,0.017,943.0,982.0,
1,z_prevresp,-0.342,0.498,-1.339,0.559,0.016,0.012,934.0,1024.0,
2,t,0.106,0.059,0.021,0.209,0.002,0.001,1007.0,882.0,
3,theta,0.021,0.091,-0.084,0.194,0.003,0.002,1007.0,1025.0,
4,v_Intercept,0.416,0.542,-0.56,1.434,0.017,0.012,1064.0,1023.0,
5,v_signed_contrast,0.186,0.14,-0.068,0.451,0.004,0.003,996.0,1015.0,
6,a,0.859,0.108,0.66,1.055,0.003,0.002,957.0,843.0,
7,z_Intercept,0.623,0.224,0.214,1.065,0.007,0.005,932.0,983.0,
8,p_outlier,0.192,0.058,0.082,0.296,0.002,0.001,971.0,909.0,
