,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.065,1.05,-1.903,1.868,0.033,0.024,1033.0,878.0,
1,z_prevresp,-0.018,0.751,-1.379,1.374,0.022,0.017,1126.0,875.0,
2,t,0.163,0.17,0.006,0.449,0.006,0.004,985.0,910.0,
3,theta,0.521,0.342,-0.033,1.127,0.01,0.007,1077.0,1024.0,
4,v_Intercept,-0.132,0.934,-1.777,1.598,0.029,0.021,1066.0,972.0,
5,v_signed_contrast,0.532,0.386,-0.206,1.242,0.013,0.009,942.0,894.0,
6,a,0.893,0.311,0.404,1.483,0.01,0.007,1006.0,1024.0,
7,z_Intercept,0.048,0.507,-1.005,0.956,0.016,0.011,975.0,1023.0,
8,p_outlier,0.235,0.111,0.039,0.427,0.003,0.002,1069.0,1026.0,
