,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.371,0.856,-1.399,1.771,0.027,0.019,985.0,772.0,
1,z_prevresp,-0.186,0.697,-1.527,1.037,0.022,0.015,1025.0,983.0,
2,t,0.09,0.084,0.006,0.232,0.003,0.002,1051.0,723.0,
3,theta,0.209,0.253,-0.087,0.718,0.009,0.006,840.0,983.0,
4,v_Intercept,0.108,0.769,-1.386,1.522,0.023,0.018,1146.0,809.0,
5,v_signed_contrast,0.281,0.187,-0.059,0.653,0.006,0.004,1016.0,883.0,
6,a,0.84,0.157,0.549,1.123,0.005,0.004,970.0,872.0,
7,z_Intercept,-0.147,0.54,-1.116,0.872,0.017,0.012,1017.0,944.0,
8,p_outlier,0.188,0.095,0.029,0.358,0.003,0.002,1047.0,989.0,
