,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.117,0.562,-0.961,1.148,0.018,0.013,955.0,1016.0,
1,z_prevresp,0.073,0.285,-0.521,0.558,0.009,0.007,962.0,983.0,
2,t,0.087,0.044,0.018,0.165,0.001,0.001,945.0,983.0,
3,theta,0.035,0.072,-0.072,0.166,0.002,0.002,919.0,937.0,
4,v_Intercept,0.488,0.349,-0.199,1.116,0.011,0.008,972.0,983.0,
5,v_signed_contrast,0.084,0.057,-0.019,0.189,0.002,0.001,847.0,832.0,
6,a,0.891,0.083,0.741,1.046,0.003,0.002,916.0,906.0,
7,z_Intercept,0.423,0.145,0.138,0.688,0.005,0.004,821.0,908.0,
8,p_outlier,0.098,0.04,0.029,0.172,0.001,0.001,937.0,798.0,
