,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.452,0.621,-0.579,1.698,0.019,0.014,1021.0,905.0,
1,z_prevresp,0.115,0.67,-1.196,1.265,0.022,0.016,924.0,874.0,
2,t,0.073,0.073,0.002,0.19,0.002,0.002,1040.0,1025.0,
3,theta,-0.001,0.078,-0.092,0.148,0.002,0.002,1111.0,1024.0,
4,v_Intercept,0.007,0.428,-0.8,0.717,0.014,0.01,986.0,886.0,
5,v_signed_contrast,0.155,0.075,0.012,0.288,0.002,0.002,1064.0,1068.0,
6,a,0.852,0.099,0.688,1.049,0.003,0.002,988.0,980.0,
7,z_Intercept,-0.015,0.536,-0.89,1.104,0.017,0.013,979.0,844.0,
8,p_outlier,0.112,0.07,0.011,0.242,0.002,0.002,1041.0,944.0,
