,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,-0.023,0.929,-1.772,1.731,0.03,0.022,931.0,937.0,
1,z_prevresp,0.067,0.748,-1.369,1.355,0.025,0.018,902.0,787.0,
2,t,0.13,0.156,0.003,0.401,0.006,0.004,750.0,829.0,
3,theta,0.152,0.223,-0.092,0.593,0.007,0.005,963.0,979.0,
4,v_Intercept,-0.208,0.854,-1.798,1.345,0.028,0.02,910.0,942.0,
5,v_signed_contrast,0.203,0.153,-0.073,0.472,0.005,0.004,1032.0,983.0,
6,a,0.963,0.237,0.529,1.386,0.008,0.005,1002.0,787.0,
7,z_Intercept,-0.275,0.675,-1.712,0.856,0.022,0.015,954.0,939.0,
8,p_outlier,0.248,0.107,0.059,0.426,0.004,0.002,888.0,642.0,
