,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.335,0.452,-0.546,1.139,0.014,0.01,1030.0,879.0,
1,z_prevresp,-0.025,0.134,-0.277,0.223,0.005,0.003,751.0,875.0,
2,t,0.067,0.021,0.034,0.109,0.001,0.0,975.0,862.0,
3,theta,-0.057,0.034,-0.096,-0.001,0.001,0.001,910.0,944.0,
4,v_Intercept,0.278,0.268,-0.218,0.781,0.01,0.007,782.0,882.0,
5,v_signed_contrast,0.076,0.026,0.029,0.129,0.001,0.001,1128.0,880.0,
6,a,0.609,0.04,0.532,0.677,0.001,0.001,974.0,870.0,
7,z_Intercept,0.505,0.077,0.357,0.65,0.003,0.002,890.0,945.0,
8,p_outlier,0.058,0.023,0.021,0.101,0.001,0.001,939.0,937.0,
