,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.748,0.731,-0.547,2.122,0.024,0.017,953.0,943.0,
1,z_prevresp,0.286,0.598,-0.703,1.528,0.022,0.015,784.0,944.0,
2,t,0.189,0.133,0.02,0.42,0.004,0.003,954.0,851.0,
3,theta,0.068,0.131,-0.089,0.322,0.004,0.003,995.0,871.0,
4,v_Intercept,0.459,0.507,-0.542,1.355,0.016,0.012,952.0,948.0,
5,v_signed_contrast,0.341,0.227,-0.117,0.738,0.008,0.006,850.0,944.0,
6,a,0.884,0.192,0.579,1.253,0.006,0.004,985.0,922.0,
7,z_Intercept,0.278,0.285,-0.233,0.802,0.009,0.007,921.0,871.0,
8,p_outlier,0.202,0.093,0.039,0.362,0.003,0.002,951.0,760.0,
