,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.423,0.681,-0.862,1.686,0.023,0.016,879.0,765.0,
1,z_prevresp,0.237,0.402,-0.522,0.981,0.013,0.009,953.0,801.0,
2,t,0.068,0.025,0.028,0.115,0.001,0.001,888.0,859.0,
3,theta,0.295,0.159,0.027,0.584,0.005,0.004,917.0,783.0,
4,v_Intercept,0.93,0.321,0.385,1.616,0.01,0.007,983.0,882.0,
5,v_signed_contrast,0.047,0.02,0.012,0.084,0.001,0.0,1071.0,849.0,
6,a,0.619,0.075,0.486,0.758,0.002,0.002,896.0,863.0,
7,z_Intercept,0.35,0.162,0.063,0.654,0.005,0.004,973.0,1025.0,
8,p_outlier,0.025,0.008,0.012,0.039,0.0,0.0,1101.0,850.0,
