,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,1.038,0.8,-0.506,2.509,0.024,0.017,1147.0,1022.0,
1,z_prevresp,0.161,0.656,-1.133,1.34,0.021,0.015,1025.0,884.0,
2,t,0.094,0.088,0.006,0.242,0.003,0.002,838.0,854.0,
3,theta,0.31,0.27,-0.086,0.832,0.008,0.006,1059.0,979.0,
4,v_Intercept,0.448,0.707,-0.808,1.783,0.024,0.017,886.0,943.0,
5,v_signed_contrast,0.138,0.077,0.004,0.294,0.002,0.002,1002.0,814.0,
6,a,0.707,0.142,0.467,0.973,0.004,0.003,1000.0,906.0,
7,z_Intercept,1.259,0.57,0.246,2.353,0.02,0.014,771.0,912.0,
8,p_outlier,0.115,0.067,0.019,0.237,0.002,0.002,964.0,971.0,
