,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.253,0.762,-1.122,1.755,0.027,0.019,797.0,813.0,
1,z_prevresp,-0.028,0.39,-0.847,0.619,0.013,0.009,895.0,927.0,
2,t,0.101,0.072,0.012,0.23,0.002,0.002,1027.0,1064.0,
3,theta,0.114,0.177,-0.092,0.449,0.006,0.004,1072.0,811.0,
4,v_Intercept,1.086,0.761,-0.322,2.479,0.024,0.017,1002.0,901.0,
5,v_signed_contrast,0.098,0.055,-0.0,0.207,0.002,0.001,989.0,1025.0,
6,a,0.712,0.121,0.5,0.955,0.004,0.003,1069.0,816.0,
7,z_Intercept,0.364,0.199,-0.022,0.719,0.006,0.004,1028.0,840.0,
8,p_outlier,0.097,0.06,0.012,0.205,0.002,0.001,1102.0,912.0,
