,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.646,0.672,-0.558,1.937,0.023,0.016,889.0,939.0,
1,z_prevresp,0.009,0.211,-0.358,0.431,0.007,0.005,963.0,820.0,
2,t,0.126,0.068,0.031,0.245,0.002,0.002,980.0,964.0,
3,theta,0.323,0.257,-0.068,0.787,0.008,0.006,933.0,968.0,
4,v_Intercept,0.762,0.392,0.039,1.506,0.013,0.009,947.0,944.0,
5,v_signed_contrast,0.099,0.024,0.054,0.145,0.001,0.001,1041.0,983.0,
6,a,0.725,0.189,0.404,1.057,0.006,0.004,960.0,981.0,
7,z_Intercept,0.43,0.114,0.227,0.649,0.003,0.002,1068.0,1031.0,
8,p_outlier,0.048,0.013,0.027,0.073,0.0,0.0,926.0,813.0,
