,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,-0.095,0.765,-1.511,1.332,0.025,0.017,961.0,898.0,
1,z_prevresp,0.009,0.32,-0.555,0.62,0.01,0.007,992.0,1023.0,
2,t,0.109,0.059,0.023,0.216,0.002,0.001,911.0,906.0,
3,theta,0.211,0.178,-0.053,0.545,0.006,0.004,1019.0,873.0,
4,v_Intercept,-0.35,0.572,-1.401,0.737,0.018,0.015,992.0,812.0,
5,v_signed_contrast,0.236,0.191,-0.144,0.554,0.007,0.005,827.0,898.0,
6,a,0.688,0.115,0.473,0.878,0.004,0.003,955.0,956.0,
7,z_Intercept,0.627,0.153,0.343,0.896,0.005,0.004,808.0,981.0,
8,p_outlier,0.094,0.04,0.033,0.169,0.001,0.001,923.0,745.0,
