,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.365,0.564,-0.669,1.436,0.018,0.013,1027.0,936.0,
1,z_prevresp,0.05,0.291,-0.461,0.635,0.009,0.007,1154.0,911.0,
2,t,0.113,0.05,0.036,0.206,0.001,0.001,1142.0,1015.0,
3,theta,-0.044,0.045,-0.095,0.03,0.001,0.001,1108.0,1021.0,
4,v_Intercept,-0.167,0.288,-0.725,0.352,0.009,0.007,982.0,983.0,
5,v_signed_contrast,0.069,0.058,-0.036,0.181,0.002,0.001,985.0,981.0,
6,a,0.81,0.069,0.686,0.946,0.002,0.001,1079.0,872.0,
7,z_Intercept,0.571,0.145,0.315,0.854,0.004,0.003,1092.0,887.0,
8,p_outlier,0.088,0.033,0.034,0.15,0.001,0.001,1050.0,927.0,
