,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.449,0.895,-1.135,2.201,0.028,0.02,1012.0,909.0,
1,z_prevresp,0.029,0.472,-0.911,0.826,0.016,0.011,917.0,693.0,
2,t,0.086,0.054,0.017,0.184,0.002,0.001,875.0,873.0,
3,theta,0.031,0.148,-0.099,0.312,0.005,0.003,980.0,934.0,
4,v_Intercept,0.511,0.644,-0.679,1.747,0.021,0.015,973.0,1060.0,
5,v_signed_contrast,0.306,0.203,-0.072,0.699,0.006,0.005,990.0,952.0,
6,a,0.619,0.092,0.462,0.793,0.003,0.002,786.0,881.0,
7,z_Intercept,0.468,0.226,0.034,0.89,0.008,0.006,864.0,901.0,
8,p_outlier,0.201,0.093,0.036,0.366,0.003,0.002,919.0,939.0,
