,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.231,1.064,-1.887,2.175,0.033,0.024,1015.0,914.0,
1,z_prevresp,0.112,0.78,-1.433,1.477,0.025,0.018,977.0,885.0,
2,t,0.199,0.253,0.003,0.721,0.008,0.006,895.0,951.0,
3,theta,0.45,0.353,-0.089,1.056,0.011,0.008,875.0,872.0,
4,v_Intercept,-1.081,1.183,-3.44,1.091,0.038,0.028,965.0,981.0,
5,v_signed_contrast,0.359,0.282,-0.119,0.915,0.009,0.006,1020.0,918.0,
6,a,1.145,0.416,0.514,1.953,0.015,0.01,750.0,896.0,
7,z_Intercept,-0.443,0.729,-1.807,0.853,0.022,0.016,1064.0,944.0,
8,p_outlier,0.274,0.129,0.055,0.487,0.005,0.003,829.0,1072.0,
