,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.129,0.953,-1.548,1.93,0.032,0.023,886.0,943.0,
1,z_prevresp,-0.033,0.673,-1.23,1.254,0.022,0.015,960.0,820.0,
2,t,0.132,0.14,0.004,0.377,0.004,0.003,1055.0,982.0,
3,theta,0.29,0.273,-0.08,0.79,0.009,0.006,1024.0,937.0,
4,v_Intercept,-0.788,0.924,-2.528,0.939,0.029,0.021,1006.0,878.0,
5,v_signed_contrast,0.176,0.151,-0.112,0.446,0.005,0.004,861.0,797.0,
6,a,0.923,0.241,0.51,1.352,0.008,0.006,889.0,942.0,
7,z_Intercept,0.508,0.686,-0.694,1.834,0.023,0.016,882.0,901.0,
8,p_outlier,0.221,0.113,0.026,0.415,0.004,0.003,835.0,836.0,
