,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.102,0.526,-0.882,1.048,0.017,0.013,967.0,856.0,
1,z_prevresp,-0.06,0.737,-1.453,1.254,0.024,0.017,931.0,878.0,
2,t,0.06,0.026,0.02,0.107,0.001,0.001,865.0,873.0,
3,theta,-0.03,0.049,-0.091,0.06,0.002,0.001,859.0,969.0,
4,v_Intercept,-0.466,0.347,-1.107,0.157,0.011,0.008,1034.0,856.0,
5,v_signed_contrast,0.069,0.018,0.036,0.102,0.001,0.0,981.0,951.0,
6,a,0.691,0.052,0.597,0.787,0.002,0.001,862.0,964.0,
7,z_Intercept,0.488,0.279,-0.074,0.96,0.009,0.006,931.0,994.0,
8,p_outlier,0.025,0.015,0.005,0.053,0.0,0.0,902.0,981.0,
