,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,-0.022,0.958,-1.894,1.6,0.031,0.022,938.0,870.0,
1,z_prevresp,-0.063,0.703,-1.213,1.346,0.023,0.016,952.0,935.0,
2,t,0.141,0.14,0.006,0.383,0.004,0.003,925.0,855.0,
3,theta,0.51,0.336,-0.014,1.097,0.011,0.007,971.0,1011.0,
4,v_Intercept,-0.777,0.927,-2.56,0.884,0.032,0.023,831.0,915.0,
5,v_signed_contrast,0.456,0.262,-0.029,0.936,0.008,0.006,1076.0,1024.0,
6,a,0.846,0.264,0.418,1.302,0.009,0.006,856.0,847.0,
7,z_Intercept,-0.225,0.655,-1.409,1.036,0.022,0.016,883.0,689.0,
8,p_outlier,0.173,0.112,0.014,0.386,0.004,0.002,1038.0,1026.0,
