,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.104,0.487,-0.866,0.986,0.016,0.011,959.0,906.0,
1,z_prevresp,-0.258,0.758,-1.751,1.047,0.025,0.018,936.0,1020.0,
2,t,0.025,0.026,0.002,0.072,0.001,0.001,996.0,988.0,
3,theta,-0.081,0.017,-0.098,-0.054,0.001,0.0,1088.0,983.0,
4,v_Intercept,0.173,0.271,-0.353,0.649,0.009,0.006,924.0,902.0,
5,v_signed_contrast,0.051,0.034,-0.01,0.116,0.001,0.001,994.0,752.0,
6,a,0.748,0.038,0.677,0.817,0.001,0.001,855.0,923.0,
7,z_Intercept,0.662,0.242,0.206,1.115,0.008,0.006,995.0,849.0,
8,p_outlier,0.037,0.021,0.007,0.075,0.001,0.0,990.0,988.0,
