,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.02,0.645,-1.154,1.161,0.02,0.014,1024.0,1021.0,
1,z_prevresp,-0.179,0.562,-1.214,0.886,0.018,0.013,970.0,1025.0,
2,t,0.133,0.106,0.018,0.337,0.004,0.003,794.0,809.0,
3,theta,0.054,0.097,-0.081,0.217,0.003,0.002,847.0,878.0,
4,v_Intercept,-0.042,0.539,-1.062,0.959,0.016,0.012,1072.0,984.0,
5,v_signed_contrast,0.05,0.043,-0.027,0.129,0.001,0.001,1052.0,954.0,
6,a,0.924,0.119,0.72,1.144,0.004,0.003,735.0,896.0,
7,z_Intercept,0.818,0.33,0.13,1.382,0.011,0.008,892.0,943.0,
8,p_outlier,0.13,0.065,0.026,0.256,0.002,0.002,728.0,894.0,
