,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.185,0.395,-0.587,0.904,0.013,0.009,919.0,887.0,
1,z_prevresp,-0.055,0.351,-0.735,0.583,0.011,0.008,959.0,1010.0,
2,t,0.048,0.018,0.019,0.079,0.001,0.0,930.0,844.0,
3,theta,-0.042,0.039,-0.094,0.031,0.001,0.001,998.0,906.0,
4,v_Intercept,0.08,0.167,-0.236,0.395,0.006,0.004,868.0,868.0,
5,v_signed_contrast,0.022,0.009,0.007,0.042,0.0,0.0,912.0,856.0,
6,a,0.859,0.039,0.788,0.936,0.001,0.001,1009.0,952.0,
7,z_Intercept,0.529,0.151,0.245,0.81,0.005,0.003,944.0,981.0,
8,p_outlier,0.011,0.005,0.003,0.021,0.0,0.0,1040.0,935.0,
