,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.107,1.054,-1.802,2.085,0.038,0.027,776.0,906.0,
1,z_prevresp,-0.063,0.726,-1.392,1.316,0.024,0.017,896.0,875.0,
2,t,0.24,0.305,0.002,0.838,0.01,0.007,932.0,840.0,
3,theta,0.455,0.373,-0.091,1.115,0.012,0.008,1001.0,926.0,
4,v_Intercept,-1.13,1.176,-3.414,1.022,0.04,0.028,850.0,859.0,
5,v_signed_contrast,0.204,0.361,-0.442,0.881,0.011,0.008,1084.0,919.0,
6,a,1.293,0.528,0.423,2.222,0.018,0.013,826.0,777.0,
7,z_Intercept,-0.609,0.677,-1.939,0.553,0.02,0.014,1102.0,986.0,
8,p_outlier,0.256,0.132,0.026,0.461,0.004,0.003,994.0,906.0,
