,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,-0.033,1.117,-2.045,2.215,0.039,0.028,811.0,942.0,
1,z_prevresp,-0.049,1.055,-1.97,2.038,0.034,0.024,985.0,983.0,
2,t,0.746,0.59,0.004,1.804,0.017,0.012,1120.0,825.0,
3,theta,0.574,0.411,-0.042,1.248,0.014,0.01,854.0,854.0,
4,v_Intercept,-0.067,1.221,-2.243,2.332,0.038,0.028,1009.0,994.0,
5,v_signed_contrast,0.275,0.843,-1.292,1.767,0.025,0.02,1080.0,990.0,
6,a,1.511,0.76,0.339,2.759,0.024,0.017,988.0,1069.0,
7,z_Intercept,0.07,1.054,-1.888,1.962,0.033,0.023,1014.0,941.0,
8,p_outlier,0.294,0.146,0.046,0.498,0.005,0.003,977.0,942.0,
