,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.442,0.606,-0.701,1.535,0.02,0.014,942.0,942.0,
1,z_prevresp,0.103,0.735,-1.29,1.475,0.024,0.018,952.0,980.0,
2,t,0.087,0.071,0.007,0.215,0.003,0.002,853.0,715.0,
3,theta,-0.055,0.045,-0.098,0.012,0.001,0.001,989.0,979.0,
4,v_Intercept,-0.072,0.432,-0.793,0.829,0.014,0.01,943.0,921.0,
5,v_signed_contrast,0.101,0.044,0.025,0.187,0.001,0.001,915.0,841.0,
6,a,0.767,0.076,0.628,0.907,0.003,0.002,791.0,836.0,
7,z_Intercept,0.294,0.347,-0.349,0.932,0.011,0.008,1062.0,1023.0,
8,p_outlier,0.1,0.06,0.013,0.21,0.002,0.002,830.0,975.0,
