,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.08,0.578,-1.012,1.127,0.018,0.013,1002.0,1025.0,
1,z_prevresp,0.036,0.495,-0.999,0.862,0.016,0.011,947.0,1026.0,
2,t,0.076,0.033,0.025,0.139,0.001,0.001,962.0,1022.0,
3,theta,-0.023,0.059,-0.093,0.089,0.002,0.001,884.0,981.0,
4,v_Intercept,0.647,0.279,0.078,1.122,0.008,0.006,1112.0,1023.0,
5,v_signed_contrast,0.07,0.017,0.038,0.102,0.001,0.0,1071.0,996.0,
6,a,0.79,0.068,0.658,0.914,0.002,0.002,857.0,1016.0,
7,z_Intercept,0.478,0.198,0.105,0.834,0.006,0.004,995.0,944.0,
8,p_outlier,0.026,0.016,0.006,0.054,0.001,0.0,1005.0,970.0,
