,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.423,0.748,-1.002,1.809,0.024,0.017,999.0,1024.0,
1,z_prevresp,-0.142,0.806,-1.66,1.321,0.03,0.021,748.0,976.0,
2,t,0.119,0.066,0.021,0.239,0.002,0.002,930.0,975.0,
3,theta,0.194,0.217,-0.086,0.602,0.007,0.005,959.0,876.0,
4,v_Intercept,-0.578,0.59,-1.761,0.444,0.019,0.013,1010.0,919.0,
5,v_signed_contrast,0.072,0.026,0.023,0.121,0.001,0.001,945.0,780.0,
6,a,0.685,0.144,0.442,0.939,0.005,0.003,984.0,919.0,
7,z_Intercept,0.438,0.355,-0.198,1.112,0.012,0.009,876.0,870.0,
8,p_outlier,0.073,0.038,0.014,0.138,0.001,0.001,1025.0,916.0,
