,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,-0.059,0.489,-0.978,0.847,0.017,0.012,839.0,947.0,
1,z_prevresp,0.002,0.14,-0.277,0.257,0.004,0.003,1223.0,977.0,
2,t,0.105,0.027,0.062,0.157,0.001,0.001,917.0,846.0,
3,theta,0.051,0.089,-0.073,0.207,0.003,0.002,942.0,847.0,
4,v_Intercept,0.491,0.233,0.078,0.94,0.007,0.005,1009.0,865.0,
5,v_signed_contrast,0.08,0.016,0.052,0.11,0.0,0.0,1174.0,941.0,
6,a,0.733,0.059,0.621,0.832,0.002,0.001,945.0,905.0,
7,z_Intercept,0.467,0.091,0.288,0.631,0.003,0.002,785.0,806.0,
8,p_outlier,0.022,0.008,0.008,0.037,0.0,0.0,1065.0,1016.0,
