,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.161,0.513,-0.83,1.06,0.016,0.012,994.0,908.0,
1,z_prevresp,0.318,0.594,-0.7,1.451,0.018,0.013,1106.0,909.0,
2,t,0.118,0.096,0.013,0.297,0.003,0.002,990.0,912.0,
3,theta,-0.022,0.061,-0.091,0.091,0.002,0.001,921.0,981.0,
4,v_Intercept,0.587,0.369,-0.069,1.262,0.012,0.008,989.0,908.0,
5,v_signed_contrast,0.097,0.033,0.042,0.163,0.001,0.001,1047.0,1068.0,
6,a,0.792,0.089,0.629,0.969,0.003,0.002,1046.0,835.0,
7,z_Intercept,0.076,0.317,-0.434,0.769,0.01,0.007,1007.0,972.0,
8,p_outlier,0.054,0.05,0.001,0.156,0.002,0.001,1002.0,900.0,
