,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,-0.062,0.659,-1.388,1.068,0.02,0.015,1053.0,978.0,
1,z_prevresp,-0.328,0.687,-1.733,0.857,0.021,0.016,1057.0,730.0,
2,t,0.05,0.054,0.003,0.139,0.002,0.001,849.0,886.0,
3,theta,0.046,0.1,-0.087,0.229,0.003,0.002,1072.0,857.0,
4,v_Intercept,0.479,0.509,-0.368,1.532,0.017,0.012,879.0,943.0,
5,v_signed_contrast,0.072,0.046,-0.022,0.151,0.001,0.001,947.0,941.0,
6,a,0.969,0.108,0.775,1.169,0.004,0.003,892.0,942.0,
7,z_Intercept,0.894,0.431,0.078,1.679,0.014,0.01,913.0,940.0,
8,p_outlier,0.158,0.069,0.042,0.282,0.002,0.001,1074.0,1033.0,
