,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.42,0.645,-0.818,1.531,0.021,0.015,958.0,822.0,
1,z_prevresp,-0.083,0.588,-1.256,0.964,0.02,0.014,904.0,942.0,
2,t,0.082,0.051,0.018,0.167,0.002,0.001,976.0,874.0,
3,theta,-0.029,0.056,-0.096,0.066,0.002,0.001,943.0,981.0,
4,v_Intercept,-0.528,0.451,-1.479,0.232,0.015,0.01,940.0,948.0,
5,v_signed_contrast,0.081,0.046,-0.008,0.162,0.002,0.001,746.0,747.0,
6,a,0.783,0.074,0.656,0.925,0.002,0.002,978.0,1015.0,
7,z_Intercept,0.59,0.305,-0.015,1.123,0.01,0.008,868.0,807.0,
8,p_outlier,0.072,0.041,0.014,0.148,0.001,0.001,1016.0,976.0,
