,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.529,0.6,-0.567,1.701,0.019,0.014,1004.0,976.0,
1,z_prevresp,0.289,0.48,-0.639,1.171,0.015,0.011,1025.0,965.0,
2,t,0.127,0.074,0.031,0.264,0.002,0.002,1069.0,992.0,
3,theta,0.488,0.251,0.042,0.948,0.008,0.006,1003.0,913.0,
4,v_Intercept,-1.168,0.341,-1.801,-0.537,0.011,0.008,990.0,944.0,
5,v_signed_contrast,0.072,0.015,0.04,0.097,0.001,0.0,900.0,812.0,
6,a,0.722,0.211,0.399,1.135,0.006,0.005,1047.0,952.0,
7,z_Intercept,0.736,0.185,0.353,1.046,0.006,0.004,1057.0,1060.0,
8,p_outlier,0.017,0.012,0.003,0.04,0.0,0.0,933.0,989.0,
