,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,0.342,1.02,-1.452,2.28,0.04,0.029,634.0,944.0,
1,z_prevresp,0.298,0.724,-0.944,1.791,0.023,0.017,953.0,906.0,
2,t,0.156,0.173,0.005,0.44,0.006,0.004,793.0,771.0,
3,theta,0.267,0.281,-0.092,0.807,0.008,0.006,1225.0,1050.0,
4,v_Intercept,-0.335,1.123,-2.466,1.72,0.037,0.026,936.0,782.0,
5,v_signed_contrast,0.308,0.21,-0.052,0.71,0.008,0.006,706.0,943.0,
6,a,0.989,0.262,0.556,1.492,0.008,0.006,1122.0,982.0,
7,z_Intercept,0.089,0.653,-1.011,1.409,0.023,0.016,817.0,905.0,
8,p_outlier,0.299,0.104,0.113,0.471,0.003,0.002,962.0,918.0,
