,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,1.113,0.803,-0.436,2.554,0.027,0.02,897.0,945.0,
1,z_prevresp,0.038,0.203,-0.346,0.399,0.007,0.005,858.0,958.0,
2,t,0.117,0.053,0.035,0.214,0.002,0.001,857.0,849.0,
3,theta,0.302,0.239,-0.055,0.769,0.008,0.006,895.0,850.0,
4,v_Intercept,-0.239,0.465,-1.173,0.55,0.015,0.011,968.0,944.0,
5,v_signed_contrast,0.098,0.042,0.022,0.178,0.001,0.001,827.0,937.0,
6,a,0.563,0.144,0.364,0.841,0.005,0.003,883.0,850.0,
7,z_Intercept,0.539,0.104,0.351,0.729,0.003,0.002,978.0,979.0,
8,p_outlier,0.047,0.018,0.015,0.08,0.001,0.0,956.0,925.0,
