,index,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0,v_prevresp,-0.173,0.987,-2.227,1.614,0.033,0.024,905.0,864.0,
1,z_prevresp,-0.256,0.668,-1.515,0.975,0.021,0.015,1012.0,942.0,
2,t,0.108,0.129,0.006,0.313,0.004,0.003,937.0,799.0,
3,theta,0.308,0.298,-0.093,0.881,0.009,0.007,1053.0,944.0,
4,v_Intercept,0.993,0.982,-0.836,2.811,0.032,0.023,930.0,943.0,
5,v_signed_contrast,0.256,0.166,-0.044,0.568,0.006,0.004,881.0,942.0,
6,a,0.884,0.216,0.541,1.303,0.007,0.005,941.0,906.0,
7,z_Intercept,1.28,0.518,0.342,2.316,0.017,0.012,899.0,863.0,
8,p_outlier,0.21,0.102,0.038,0.393,0.003,0.002,1013.0,975.0,
