,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.04,0.107,-0.152,0.242,0.003,0.003,1037.0,761.0,1.0
z_Intercept,0.456,0.013,0.432,0.479,0.0,0.0,721.0,649.0,1.0
t,0.116,0.006,0.105,0.126,0.0,0.0,797.0,524.0,1.01
v_signed_contrast,4.885,0.308,4.329,5.419,0.01,0.009,920.0,720.0,1.0
v_Intercept,0.459,0.108,0.267,0.675,0.004,0.003,835.0,795.0,1.0
a,0.758,0.015,0.732,0.787,0.001,0.0,691.0,579.0,1.01
