,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.587,0.013,0.565,0.613,0.0,0.0,688.0,716.0,1.01
t,0.136,0.005,0.127,0.144,0.0,0.0,600.0,697.0,1.0
v_signed_contrast,5.619,0.248,5.142,6.043,0.008,0.008,865.0,715.0,1.01
v_Intercept,-0.035,0.079,-0.172,0.115,0.003,0.002,657.0,712.0,1.01
a,0.716,0.015,0.69,0.744,0.001,0.0,614.0,707.0,1.0
