,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.08,0.265,-0.437,0.565,0.011,0.008,600.0,649.0,1.01
z_Intercept,0.455,0.018,0.42,0.488,0.001,0.0,683.0,821.0,1.0
t,0.179,0.003,0.173,0.184,0.0,0.0,424.0,627.0,1.01
v_signed_contrast,7.005,0.47,6.059,7.827,0.016,0.015,860.0,724.0,1.01
z_prevresp_cat[prev_right],0.044,0.03,-0.013,0.097,0.001,0.001,603.0,617.0,1.0
v_Intercept,-0.437,0.173,-0.777,-0.137,0.007,0.005,610.0,684.0,1.01
a,0.429,0.012,0.407,0.452,0.001,0.0,575.0,643.0,1.0
