,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.272,0.164,-0.016,0.586,0.006,0.004,656.0,881.0,1.01
z_Intercept,0.647,0.015,0.622,0.676,0.001,0.0,819.0,786.0,1.0
t,0.168,0.002,0.164,0.172,0.0,0.0,712.0,664.0,1.0
v_signed_contrast,5.411,0.314,4.802,6.001,0.009,0.01,1158.0,809.0,1.0
z_prevresp_cat[prev_right],0.003,0.02,-0.035,0.038,0.001,0.0,930.0,862.0,1.0
v_Intercept,-0.907,0.118,-1.144,-0.699,0.004,0.003,707.0,727.0,1.0
a,0.552,0.01,0.534,0.568,0.0,0.0,681.0,723.0,1.0
