,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.638,0.013,0.614,0.663,0.0,0.0,933.0,792.0,1.0
t,0.168,0.002,0.164,0.172,0.0,0.0,923.0,791.0,1.0
z_prevresp_cat[prev_right],0.022,0.016,-0.007,0.053,0.0,0.001,1394.0,733.0,1.0
v_signed_contrast,5.372,0.307,4.802,5.937,0.009,0.01,1257.0,694.0,1.0
v_Intercept,-0.779,0.088,-0.935,-0.606,0.003,0.003,795.0,714.0,1.0
a,0.552,0.01,0.534,0.572,0.0,0.0,1038.0,660.0,1.0
