,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.525,0.011,0.505,0.545,0.0,0.0,756.0,849.0,1.0
t,0.156,0.003,0.15,0.16,0.0,0.0,798.0,639.0,1.0
v_signed_contrast,4.864,0.292,4.323,5.383,0.009,0.008,1078.0,785.0,1.0
v_Intercept,-0.55,0.08,-0.704,-0.4,0.003,0.002,655.0,727.0,1.0
a,0.559,0.01,0.54,0.577,0.0,0.0,737.0,620.0,1.0
