,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.843,0.193,0.48,1.192,0.007,0.006,706.0,701.0,1.0
z_Intercept,0.443,0.02,0.405,0.478,0.001,0.001,483.0,602.0,1.0
t,0.196,0.004,0.188,0.202,0.0,0.0,506.0,441.0,1.01
v_signed_contrast,7.547,0.424,6.817,8.389,0.015,0.012,796.0,718.0,1.0
z_prevresp_cat[prev_right],-0.045,0.025,-0.089,0.002,0.001,0.001,664.0,805.0,1.0
v_Intercept,0.228,0.152,-0.077,0.494,0.006,0.006,714.0,639.0,1.01
a,0.485,0.011,0.467,0.507,0.0,0.0,543.0,468.0,1.01
