,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.188,0.112,-0.028,0.388,0.003,0.004,1137.0,807.0,1.01
z_Intercept,0.445,0.013,0.421,0.468,0.001,0.0,649.0,616.0,1.01
t,0.192,0.004,0.184,0.2,0.0,0.0,612.0,566.0,1.0
v_signed_contrast,6.489,0.292,5.95,7.078,0.009,0.009,1032.0,818.0,1.0
v_Intercept,-0.388,0.083,-0.541,-0.229,0.003,0.002,673.0,735.0,1.01
a,0.704,0.014,0.679,0.729,0.001,0.0,740.0,848.0,1.01
