,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddma,0,-537.4097631521863,4.797077882008352,0.0,0.5354988683050645,31.30494613793898,0.0,False,log
ddmb,1,-537.5111768819236,6.118789322753855,0.10141372973725638,0.46450113169493507,31.504991333678817,1.6339766187935216,False,log
ddmc,2,-537.671252960589,5.8112956176535135,0.2614898084026187,1.3877787807814457e-17,31.30211209562181,1.227475453085544,False,log
ddmd,3,-538.2962162779213,6.958626088017127,0.8864531257349713,4.440892098500626e-16,31.42828864329993,1.6683645964880351,False,log
