,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.506,0.015,0.48,0.534,0.0,0.0,854.0,881.0,1.01
t,0.191,0.002,0.186,0.195,0.0,0.0,976.0,789.0,1.0
z_prevresp_cat[prev_right],0.054,0.019,0.02,0.089,0.001,0.001,1216.0,592.0,1.0
v_signed_contrast,7.348,0.341,6.738,7.99,0.01,0.01,1122.0,784.0,1.0
v_Intercept,-0.188,0.08,-0.336,-0.033,0.003,0.002,791.0,847.0,1.01
a,0.563,0.01,0.545,0.581,0.0,0.0,890.0,792.0,1.0
