,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.248,0.14,-0.032,0.496,0.005,0.004,900.0,761.0,1.0
z_Intercept,0.6,0.018,0.566,0.633,0.001,0.001,706.0,671.0,1.0
t,0.158,0.005,0.149,0.167,0.0,0.0,640.0,607.0,1.0
v_signed_contrast,5.585,0.335,4.922,6.158,0.011,0.01,920.0,692.0,1.0
z_prevresp_cat[prev_right],-0.04,0.021,-0.081,-0.001,0.001,0.001,884.0,834.0,1.0
v_Intercept,0.156,0.112,-0.045,0.377,0.004,0.003,626.0,757.0,1.0
a,0.701,0.013,0.679,0.727,0.0,0.0,976.0,811.0,1.0
