,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.139,0.151,-0.139,0.436,0.005,0.005,805.0,648.0,1.0
z_Intercept,0.518,0.012,0.495,0.541,0.0,0.0,756.0,767.0,1.0
t,0.168,0.003,0.163,0.173,0.0,0.0,834.0,873.0,1.0
v_signed_contrast,8.005,0.398,7.296,8.743,0.013,0.011,909.0,783.0,1.0
v_Intercept,0.214,0.117,-0.011,0.422,0.004,0.003,977.0,810.0,1.0
a,0.527,0.011,0.504,0.548,0.0,0.0,805.0,660.0,1.01
