,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddma,0,-152.65911352920307,5.889694837089564,0.0,1.0,33.64733672391419,0.0,False,log
ddmc,1,-153.70223486904598,6.7676283731287015,1.0431213398429326,0.0,33.67428765252583,0.5425357915601566,False,log
ddmb,2,-153.89938468862607,6.980149028883005,1.2402711594230116,1.1102230246251565e-16,33.670110492702925,0.3560402416518955,False,log
ddmd,3,-154.73612555480352,8.327420194184128,2.0770120256004407,0.0,33.79370747456844,0.5277191921742649,False,log
