,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.275,0.011,0.256,0.296,0.0,0.0,550.0,651.0,1.0
t,0.181,0.001,0.179,0.184,0.0,0.0,812.0,640.0,1.0
v_signed_contrast,5.162,0.316,4.611,5.778,0.012,0.011,646.0,557.0,1.0
v_Intercept,-0.25,0.103,-0.435,-0.063,0.005,0.003,533.0,594.0,1.0
a,0.666,0.014,0.637,0.69,0.001,0.0,613.0,701.0,1.0
