,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.624,0.017,0.591,0.655,0.001,0.0,967.0,663.0,1.01
t,0.177,0.001,0.173,0.179,0.0,0.0,990.0,710.0,1.0
z_prevresp_cat[prev_right],0.032,0.017,-0.001,0.063,0.0,0.001,1379.0,648.0,1.0
v_signed_contrast,7.58,0.374,6.791,8.193,0.011,0.01,1276.0,916.0,1.0
v_Intercept,-0.086,0.109,-0.296,0.103,0.004,0.004,832.0,586.0,1.0
a,0.512,0.009,0.496,0.529,0.0,0.0,1108.0,839.0,1.0
