,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,148.4547644255506,11.74049586874122,0.0,0.9100796182715069,39.805477419119015,0.0,True,log
ddmd,1,146.88087355173963,13.763910902456729,1.5738908738109743,2.8920598999558363e-15,39.67167694875434,0.6098639955750347,True,log
ddmc,2,145.2315115090867,13.016057800377865,3.223252916463914,1.2918887065813111e-15,39.92053382694878,2.5651801993860706,True,log
ddma,3,144.66627986082125,11.29772537473815,3.7884845647293535,0.08992038172848893,40.13657857008869,3.0519529564565357,True,log
