,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmc,0,29.996971207338063,6.022292918607668,0.0,0.647284269159608,42.09937087808047,0.0,True,log
ddma,1,29.654676310592624,5.1162314346281015,0.34229489674544045,0.35271573084038715,42.15063042875572,1.4975636413765059,True,log
ddmb,2,28.47722570783785,6.642767217564359,1.519745499500221,1.7395348844255647e-15,42.18789713541853,1.313188936430125,True,log
ddmd,3,28.08793929758055,7.807267421118727,1.9090319097575295,3.1086244689504383e-15,42.11824042310204,0.1677242905940565,True,log
