,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
v_prevresp_cat[prev_right],0.281,0.11,0.087,0.503,0.003,0.004,1208.0,834.0,1.0
z_Intercept,0.505,0.012,0.483,0.526,0.0,0.0,884.0,860.0,1.0
t,0.129,0.004,0.121,0.137,0.0,0.0,819.0,774.0,1.0
v_signed_contrast,4.819,0.257,4.364,5.351,0.008,0.008,1094.0,737.0,1.0
v_Intercept,0.179,0.086,0.008,0.329,0.003,0.002,1124.0,866.0,1.0
a,0.689,0.012,0.665,0.71,0.0,0.0,867.0,855.0,1.0
