,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
ddmb,0,204.41563656969493,8.92624206480562,0.0,0.25,36.955579367461965,0.0,True,log
ddmd,1,203.67975261336335,11.277313902329695,0.7358839563316071,0.25,36.88930057993275,1.058423671614877,True,log
ddma,2,200.28315235542425,7.875063085466024,4.132484214270722,0.25,37.00064851258073,2.905959695853087,True,log
ddmc,3,,,,0.25,,,True,log
