,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.515,0.013,0.491,0.539,0.0,0.0,672.0,540.0,1.01
t,0.15,0.005,0.142,0.16,0.0,0.0,766.0,795.0,1.0
v_signed_contrast,4.29,0.223,3.865,4.684,0.008,0.006,860.0,792.0,1.0
v_Intercept,0.179,0.073,0.028,0.309,0.003,0.002,660.0,463.0,1.01
a,0.702,0.013,0.677,0.724,0.0,0.0,719.0,580.0,1.0
