,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
z_Intercept,0.393,0.013,0.367,0.414,0.0,0.0,874.0,697.0,1.01
t,0.161,0.003,0.154,0.167,0.0,0.0,638.0,673.0,1.0
z_prevresp_cat[prev_right],0.085,0.018,0.052,0.121,0.001,0.001,1060.0,737.0,1.0
v_signed_contrast,7.775,0.343,7.168,8.42,0.011,0.01,907.0,709.0,1.0
v_Intercept,-0.223,0.074,-0.376,-0.099,0.002,0.002,889.0,789.0,1.0
a,0.678,0.013,0.655,0.701,0.001,0.0,588.0,782.0,1.0
